id,soil_ph,soil_moisture,avg_temperature,total_rainfall,fertilizer_amount,pesticide_usage,sunlight_hours,nitrogen_content,phosphorus_content,potassium_content,irrigation_frequency,crop_type,region,season,harvest_date,field_id,yield_tpha
2319,5.62,25.34,11.6,436.31,265.97,10.15,2521.33,0.75,0.6,1.82,5,Rice,West,Spring,2021-04-12,F0133,6.96
2320,6.93,22.25,17.27,1019.15,62.74,2.92,2402.66,0.94,0.36,1.76,4,Barley,East,Spring,2021-05-30,F0267,5.81
2321,7.47,18.12,12.54,911.85,254.47,5.84,1058.06,1.29,0.74,1.28,3,Rice,East,Summer,2021-03-29,F0158,7.49
2322,7.3,18.28,11.74,1161.35,194.27,1.8,2143.21,2.89,1.01,1.88,2,Soybean,Central,Autumn,2021-06-21,F0196,8.59
2323,6.55,49.9,12.21,1042.58,138.28,0.32,1547.62,1.52,1.42,0.75,6,Rice,East,Autumn,2021-05-23,F0239,5.34
2324,8.13,15.24,13.71,768.87,92.84,10.85,1787.52,2.53,0.4,1.85,1,Wheat,Central,Spring,2021-03-30,F0224,6.6
2325,5.51,30.13,13.4,209.7,216.46,2.75,2225.77,2.01,0.22,1.46,4,Barley,North,Autumn,2021-11-24,F0392,6.26
2326,6.02,18.47,31.06,464.96,138.69,6.94,1064.2,2.53,0.46,1.92,1,Rice,East,Spring,2021-03-11,F0088,5.15
2327,8.38,41.7,26.2,606.82,253.01,10.6,2928.79,1.56,1.01,1.59,4,Wheat,South,Spring,2021-02-14,F0065,7.49
2328,8.08,19.61,29.8,581.92,236.82,12.65,1708.94,1.51,0.93,1.61,3,Barley,West,Summer,2021-05-02,F0349,5.81
2329,4.67,22.53,29.02,805.06,264.95,7.52,2472.48,2.17,0.96,1.85,6,Corn,North,Summer,2021-03-03,F0283,7.88
2330,5.58,29.04,33.26,1061.35,184.59,0.24,2988.3,1.8,1.4,1.14,1,Rice,East,Spring,2021-03-25,F0208,6.96
2331,7.26,11.03,24.68,783.06,191.14,13.51,1733.36,2.1,1.38,0.88,1,Rice,North,Summer,2021-10-27,F0452,6.29
2332,7.08,44.33,29.33,1022.74,209.46,0.39,1818.77,1.93,0.86,1.03,1,Corn,West,Spring,2021-09-11,F0197,7.25
2333,7.93,12.34,31.62,838.09,255.57,3.34,1959.47,1.1,0.53,0.95,4,Corn,North,Autumn,2021-12-19,F0464,6.46
2334,5.29,39.59,27.99,346.04,122.88,12.64,2665.47,2.44,1.32,1.17,6,Wheat,North,Autumn,2021-12-03,F0378,6.4
2335,7.28,24.2,27.0,620.21,207.45,2.71,1269.81,2.69,0.25,0.86,2,Rice,West,Spring,2021-01-30,F0418,7.5
2336,4.54,12.85,24.43,316.77,247.62,3.53,2992.92,2.25,0.81,0.54,1,Soybean,West,Autumn,2021-11-11,F0395,7.36
2337,5.84,45.9,24.32,855.08,252.56,11.26,2529.05,1.16,0.58,0.86,3,Corn,North,Autumn,2021-02-03,F0155,6.73
2338,7.37,49.82,33.64,396.21,135.3,8.02,2627.97,0.92,0.37,1.07,2,Soybean,Central,Autumn,2021-05-05,F0256,6.1
2339,7.05,31.98,26.36,903.94,215.43,1.44,1924.19,1.39,0.23,0.88,4,Rice,West,Autumn,2021-09-03,F0039,7.75
2340,6.65,44.6,14.5,386.72,94.47,8.59,2797.68,2.31,0.41,1.15,2,Corn,East,Spring,2021-06-30,F0060,5.66
2341,6.91,20.79,26.98,705.42,117.92,4.34,2547.9,0.76,1.18,1.25,6,Soybean,East,Summer,2021-08-29,F0295,6.06
2342,7.45,14.92,10.29,178.92,174.4,6.58,1575.5,0.53,0.31,1.38,5,Soybean,West,Summer,2021-02-02,F0192,6.26
2343,4.78,43.21,31.02,1023.84,194.94,12.26,1357.66,2.17,0.94,1.13,3,Barley,South,Autumn,2021-02-09,F0282,5.86
2344,6.52,17.47,29.27,984.26,193.48,0.27,1918.52,2.44,0.9,1.22,6,Barley,North,Spring,2021-02-24,F0484,7.03
2345,8.37,39.93,29.61,1188.29,117.09,1.15,2734.29,2.06,0.44,1.01,1,Wheat,West,Summer,2021-04-13,F0150,6.01
2346,8.07,20.6,29.72,896.61,287.45,1.51,1535.82,2.99,1.17,1.16,6,Barley,North,Summer,2021-07-12,F0181,8.75
2347,4.59,43.1,27.87,747.87,107.51,11.84,1737.54,0.92,0.51,1.79,6,Rice,North,Summer,2021-08-12,F0133,4.41
2348,5.8,16.14,22.28,774.94,201.59,1.48,2799.42,1.69,0.56,1.49,2,Wheat,East,Autumn,2021-06-13,F0449,7.26
2349,7.82,32.51,12.01,930.08,139.33,1.36,2615.41,1.82,0.34,0.88,1,Barley,Central,Summer,2021-12-05,F0495,6.57
2350,8.23,22.39,30.39,580.23,200.55,11.22,2865.2,2.85,0.29,0.76,3,Rice,South,Autumn,2021-02-24,F0396,5.64
2351,5.8,25.89,13.34,507.92,54.76,6.59,1186.69,0.5,0.34,0.75,3,Rice,East,Summer,2021-05-19,F0461,4.09
2352,4.78,22.79,21.67,651.53,54.42,3.21,1080.56,2.04,1.25,1.77,1,Corn,Central,Autumn,2021-03-06,F0457,5.86
2353,5.69,49.13,18.14,275.17,110.23,13.15,1177.3,1.96,0.63,0.81,5,Soybean,North,Spring,2021-12-24,F0103,5.31
2354,6.52,40.22,28.88,701.72,227.68,12.94,1358.22,2.17,1.22,1.0,1,Barley,West,Summer,2021-12-24,F0162,7.17
2355,5.48,48.15,30.6,814.63,163.46,10.31,1420.02,2.62,1.06,0.64,2,Rice,North,Autumn,2021-05-26,F0042,5.03
2356,6.33,37.52,25.97,554.58,68.28,12.0,1484.02,1.9,0.73,1.42,4,Barley,West,Summer,2021-12-24,F0284,5.67
2357,4.75,17.42,33.35,296.85,56.81,6.09,2312.16,2.58,0.99,1.42,3,Barley,Central,Spring,2021-04-08,F0282,3.68
2358,4.87,26.73,31.85,795.68,267.85,12.57,1782.11,2.03,1.43,1.18,6,Corn,South,Summer,2021-05-29,F0108,7.37
2359,4.7,19.24,22.74,884.09,213.05,11.08,2706.22,0.77,1.2,1.08,5,Soybean,South,Summer,2021-01-01,F0127,7.02
2360,6.08,47.87,27.93,916.16,120.72,4.81,1539.14,0.79,1.39,1.55,4,Rice,West,Summer,2021-04-27,F0345,6.02
2361,6.8,36.94,21.6,240.89,183.53,3.18,1304.4,2.06,0.26,1.36,2,Barley,East,Summer,2021-03-24,F0228,7.2
2362,5.02,36.74,18.4,1043.37,144.19,10.74,2286.87,1.47,1.28,1.62,2,Corn,East,Autumn,2021-12-13,F0164,6.03
2363,5.47,17.95,17.94,1127.12,57.8,14.05,1726.77,0.74,1.26,1.55,6,Wheat,Central,Spring,2021-10-10,F0152,4.05
2364,5.46,34.72,32.61,514.39,133.5,11.6,1150.61,2.89,1.32,0.93,6,Soybean,South,Autumn,2021-10-14,F0250,5.82
2365,8.36,11.92,25.71,329.11,76.28,1.94,2242.72,0.76,0.72,2.0,5,Wheat,North,Spring,2021-04-15,F0252,4.06
2366,6.26,42.44,28.28,669.85,173.22,5.76,1793.85,2.44,0.58,1.56,5,Corn,West,Autumn,2021-06-15,F0228,7.09
2367,6.82,47.88,20.04,422.09,176.91,0.44,2000.05,2.24,1.41,0.79,4,Rice,East,Summer,2021-07-29,F0450,7.13
2368,8.25,15.97,20.83,357.75,118.16,5.87,1619.08,0.51,1.11,1.74,6,Soybean,Central,Spring,2021-02-17,F0444,5.44
2369,6.27,44.31,10.19,603.95,104.0,11.64,2508.07,2.3,1.42,1.58,5,Barley,West,Spring,2021-06-30,F0023,5.75
2370,5.62,46.0,32.23,473.61,153.63,3.8,1049.15,1.29,1.38,1.59,1,Soybean,Central,Spring,2021-09-21,F0369,6.67
2371,4.66,26.07,27.73,768.17,181.87,7.94,1548.27,0.95,1.1,1.47,5,Rice,South,Spring,2021-02-06,F0102,6.02
2372,5.1,44.2,20.23,359.34,72.8,9.85,2663.82,1.47,0.95,1.47,4,Rice,South,Autumn,2021-12-09,F0483,4.55
2373,7.88,38.01,28.68,576.75,287.31,7.86,2782.65,1.79,0.57,1.73,4,Barley,North,Summer,2021-04-23,F0067,7.35
2374,5.01,35.44,14.46,924.02,178.91,5.53,1755.74,1.53,0.42,1.87,4,Wheat,West,Spring,2021-11-06,F0071,6.84
2375,5.81,18.31,23.94,884.58,51.5,10.57,2342.6,1.96,0.64,0.93,1,Wheat,North,Autumn,2021-05-01,F0361,4.81
2376,7.97,44.19,11.88,648.8,270.09,8.82,2340.66,1.92,1.32,1.97,5,Rice,West,Autumn,2021-11-24,F0423,6.8
2377,4.73,37.63,29.95,566.86,204.11,9.57,2118.97,1.79,1.26,0.75,2,Wheat,South,Autumn,2021-08-04,F0375,6.91
2378,5.2,18.73,17.02,146.68,182.01,2.61,1618.95,2.53,0.83,1.94,1,Wheat,Central,Autumn,2021-11-24,F0046,5.18
2379,7.23,40.51,14.52,511.91,255.06,14.01,1587.55,1.23,1.38,2.0,1,Wheat,North,Spring,2021-09-09,F0273,7.14
2380,5.68,25.56,32.31,744.47,103.65,4.09,2522.33,2.12,1.48,1.73,3,Soybean,South,Summer,2021-01-14,F0313,5.05
2381,6.62,29.41,32.93,688.13,200.79,13.48,1821.17,1.26,0.8,1.59,4,Wheat,South,Summer,2021-04-16,F0289,6.27
2382,7.11,23.54,26.88,899.12,285.91,5.19,2601.8,1.72,0.75,1.7,4,Wheat,West,Spring,2021-01-15,F0050,7.28
2383,5.72,19.09,24.17,801.52,220.89,12.22,2407.33,0.97,0.46,0.6,2,Barley,East,Spring,2021-04-17,F0230,6.53
2384,7.3,32.49,33.87,110.7,74.06,13.36,2498.88,1.28,1.36,1.06,1,Soybean,Central,Autumn,2021-05-17,F0045,4.08
2385,7.66,30.71,34.31,323.22,247.74,14.58,2299.11,1.7,1.02,1.13,1,Soybean,North,Spring,2021-08-27,F0322,6.27
2386,7.72,13.94,19.8,552.47,71.85,5.01,1708.94,2.74,1.12,1.14,1,Soybean,West,Spring,2021-11-24,F0297,4.35
2387,6.04,33.29,13.82,285.84,60.06,1.6,2793.36,0.7,0.72,0.5,3,Wheat,Central,Autumn,2021-05-25,F0186,4.39
2388,6.84,38.52,15.37,301.08,72.67,12.02,2796.65,2.9,0.63,1.68,2,Soybean,South,Summer,2021-07-03,F0240,3.77
2389,6.51,46.45,34.43,749.01,149.94,8.1,2836.04,1.74,0.67,0.56,1,Soybean,East,Spring,2021-11-28,F0042,7.01
2390,6.78,40.66,25.82,927.08,265.99,5.77,1623.07,0.79,1.18,1.33,6,Rice,West,Autumn,2021-04-05,F0348,7.19
2391,6.51,29.49,10.37,459.65,60.64,1.11,1338.35,2.89,1.26,1.5,5,Rice,Central,Autumn,2021-02-25,F0229,5.77
2392,5.66,36.97,17.31,363.83,250.17,14.97,1104.89,0.55,1.47,1.45,6,Corn,Central,Autumn,2021-12-06,F0469,6.96
2393,6.83,19.04,24.88,612.53,114.42,11.97,2271.75,2.43,0.57,1.53,6,Soybean,West,Autumn,2021-05-24,F0213,4.92
2394,8.45,23.79,23.7,883.7,147.34,5.69,1850.43,1.6,0.75,1.97,4,Soybean,Central,Spring,2021-11-24,F0449,5.53
2395,5.08,35.81,18.72,584.31,229.04,7.4,2949.96,1.89,1.5,0.89,5,Wheat,South,Spring,2021-05-04,F0202,6.66
2396,4.54,22.58,15.43,1025.34,294.07,3.46,1788.57,2.99,0.78,1.83,3,Rice,Central,Summer,2021-11-11,F0145,7.75
2397,6.61,33.76,33.71,105.06,225.68,0.62,1596.09,2.1,0.91,1.31,3,Wheat,South,Spring,2021-08-25,F0358,6.77
2398,6.5,25.21,31.66,247.07,176.05,1.65,1242.0,1.54,0.76,0.69,2,Barley,East,Summer,2021-11-17,F0142,7.44
2399,7.6,44.51,33.92,877.59,125.38,10.75,2102.39,1.89,1.35,1.93,2,Rice,West,Summer,2021-01-20,F0442,5.73
2400,7.42,40.38,25.69,526.56,75.43,11.2,1422.73,2.56,0.8,0.91,2,Barley,North,Spring,2021-04-03,F0468,3.94
2401,5.28,38.72,21.58,617.44,294.06,10.22,1991.14,2.62,0.57,0.87,3,Corn,Central,Spring,2021-03-09,F0141,8.89
2402,4.54,30.88,25.21,306.05,220.6,0.83,1195.28,2.1,1.29,0.6,6,Rice,North,Autumn,2021-11-13,F0272,6.61
2403,5.09,46.38,21.24,811.63,50.36,13.72,1054.86,1.59,0.81,1.15,1,Corn,South,Spring,2021-05-05,F0127,3.45
2404,6.89,21.37,19.0,710.38,224.57,13.68,1959.66,2.78,0.91,1.7,3,Soybean,East,Autumn,2021-11-27,F0090,6.21
2405,6.27,16.79,19.04,594.71,75.71,1.92,2046.51,2.25,1.17,1.76,2,Soybean,East,Summer,2021-04-03,F0271,5.46
2406,7.76,44.9,33.44,1090.11,83.48,5.58,2109.7,1.14,0.29,0.76,2,Corn,South,Summer,2021-04-22,F0185,5.44
2407,4.81,29.26,17.29,1085.69,272.16,1.77,2663.38,2.52,0.58,0.71,4,Wheat,West,Summer,2021-06-28,F0260,8.33
2408,6.52,47.7,29.23,702.16,57.2,7.89,1616.04,2.58,1.3,1.82,3,Soybean,North,Summer,2021-11-02,F0428,5.55
2409,7.64,33.13,12.0,217.36,285.88,7.26,2393.83,0.98,1.15,1.62,6,Rice,East,Spring,2021-06-24,F0180,8.58
2410,6.48,21.34,26.4,1144.07,56.34,3.23,2611.6,1.33,1.4,1.24,1,Soybean,South,Autumn,2021-10-29,F0105,5.5
2411,7.26,40.74,19.6,315.28,282.3,14.98,2147.28,1.42,1.16,0.52,5,Corn,South,Autumn,2021-04-03,F0209,6.76
2412,6.23,10.92,30.74,835.46,139.8,3.12,1587.95,1.52,1.18,1.54,6,Rice,North,Autumn,2021-04-09,F0093,7.25
2413,5.26,23.08,15.2,961.01,110.93,7.06,2030.37,2.44,0.73,1.98,6,Corn,South,Autumn,2021-11-06,F0039,5.4
2414,7.0,27.44,12.08,180.86,126.44,3.42,1189.56,2.6,0.87,0.58,2,Rice,Central,Spring,2021-09-26,F0096,5.03
2415,5.93,32.07,10.6,162.17,237.19,6.02,1996.69,2.54,0.9,1.93,4,Soybean,South,Spring,2021-03-10,F0288,6.4
2416,6.71,23.62,15.94,938.98,264.48,6.48,2490.68,2.91,0.47,0.84,2,Soybean,North,Spring,2021-03-19,F0251,8.79
2417,7.83,33.63,28.83,356.86,223.84,10.47,2938.08,0.9,1.03,0.63,6,Barley,East,Autumn,2021-12-19,F0218,7.09
2418,7.77,27.9,18.85,412.5,200.76,4.91,2580.96,2.96,1.16,1.2,6,Rice,South,Autumn,2021-11-21,F0303,7.21
2419,6.14,17.31,10.55,1053.72,254.66,3.88,1622.25,0.94,1.44,1.27,5,Wheat,North,Summer,2021-05-03,F0346,8.14
2420,7.6,35.11,33.53,659.26,238.45,12.26,2495.04,2.72,1.44,1.5,5,Rice,South,Spring,2021-07-26,F0016,6.96
2421,8.08,49.97,15.33,745.44,69.25,7.15,1475.41,1.11,1.48,1.38,1,Wheat,North,Autumn,2021-11-08,F0409,5.06
2422,6.52,48.71,27.08,183.92,200.96,1.86,1337.5,2.72,1.33,0.73,4,Barley,South,Autumn,2021-02-03,F0305,7.18
2423,4.81,41.52,29.13,263.91,237.61,12.92,2157.3,0.9,1.43,1.93,5,Soybean,Central,Summer,2021-03-24,F0309,6.37
2424,6.35,44.02,21.37,1188.01,141.85,4.38,2063.83,1.54,0.3,1.88,5,Corn,South,Autumn,2021-12-09,F0306,6.7
2425,4.78,11.06,24.22,130.02,94.86,5.47,1078.22,1.98,1.1,1.75,5,Corn,Central,Spring,2021-08-15,F0299,5.57
2426,6.93,25.93,32.78,486.45,279.11,7.41,1313.07,2.86,1.15,1.32,6,Soybean,East,Summer,2021-12-08,F0001,8.04
2427,4.98,41.49,26.81,1003.26,207.49,2.62,2288.25,2.48,1.4,1.32,2,Rice,West,Summer,2021-08-17,F0428,7.32
2428,5.32,39.47,32.59,403.85,198.24,6.84,1561.02,2.11,1.25,0.51,4,Rice,North,Autumn,2021-06-25,F0200,5.93
2429,7.78,18.09,28.13,495.09,77.32,5.74,1176.24,1.13,0.42,0.99,4,Wheat,North,Autumn,2021-12-23,F0371,4.88
2430,4.6,10.4,34.16,1135.03,95.37,5.12,1113.99,0.94,0.8,1.07,6,Soybean,Central,Spring,2021-09-25,F0210,4.87
2431,6.68,22.6,25.2,452.77,230.11,2.7,1612.9,0.89,1.08,1.96,6,Corn,North,Autumn,2021-01-14,F0233,7.26
2432,5.62,19.44,17.98,1057.73,227.24,13.07,2807.79,2.73,1.05,1.68,6,Soybean,West,Summer,2021-12-18,F0087,6.77
2433,4.73,27.44,26.98,342.35,201.36,12.33,2927.75,2.07,0.31,1.8,1,Barley,North,Autumn,2021-07-24,F0209,6.75
2434,5.99,40.01,26.59,346.3,215.83,8.31,2960.02,2.64,0.91,1.36,5,Corn,West,Summer,2021-09-21,F0154,6.54
2435,7.37,36.99,18.86,997.05,276.56,8.15,1569.35,1.34,1.29,1.46,1,Rice,Central,Spring,2021-04-14,F0089,8.12
2436,7.63,24.21,13.18,1042.2,115.94,7.97,2308.3,1.19,0.29,1.34,6,Soybean,South,Autumn,2021-03-24,F0010,6.47
2437,5.46,16.11,14.39,424.73,262.8,10.98,2011.13,0.62,0.26,0.81,6,Rice,Central,Autumn,2021-07-09,F0337,6.88
2438,8.13,15.07,17.54,517.59,143.61,11.31,2102.54,0.53,1.42,1.47,4,Barley,East,Autumn,2021-05-20,F0050,5.65
2439,7.35,29.91,12.71,753.38,289.05,8.76,2136.28,1.2,0.62,0.7,2,Barley,East,Autumn,2021-01-28,F0243,7.21
2440,8.45,26.11,17.54,406.72,65.01,13.06,2802.61,1.01,1.14,1.02,4,Soybean,East,Autumn,2021-07-23,F0080,4.01
2441,7.38,29.38,10.54,343.4,234.47,7.14,1429.07,0.76,1.41,1.81,4,Wheat,North,Spring,2021-05-10,F0133,6.53
2442,5.16,27.96,29.97,557.3,204.26,5.24,1578.84,2.81,0.72,1.06,3,Rice,West,Spring,2021-12-04,F0072,7.69
2443,8.12,17.45,31.39,1075.69,256.83,14.22,1141.65,2.54,1.14,1.83,3,Wheat,Central,Spring,2021-01-23,F0411,7.15
2444,8.03,17.17,20.19,1147.07,116.0,4.32,2729.45,2.9,0.37,1.02,3,Wheat,East,Spring,2021-09-04,F0185,6.06
2445,5.81,47.28,23.31,630.29,63.64,8.75,1733.21,2.81,0.72,0.77,2,Corn,South,Autumn,2021-08-06,F0273,5.26
2446,7.14,20.28,17.01,200.75,246.76,5.95,2829.15,1.18,0.32,1.27,4,Rice,East,Autumn,2021-10-16,F0054,5.36
2447,6.0,14.12,28.97,938.16,146.84,10.63,2660.78,0.61,0.25,1.58,3,Corn,South,Spring,2021-02-02,F0187,5.51
2448,6.0,47.74,25.64,577.1,263.57,14.91,2731.35,1.26,1.43,0.83,2,Wheat,East,Autumn,2021-04-06,F0066,6.73
2449,6.29,32.31,27.5,753.91,186.78,8.91,1024.66,1.21,0.25,0.79,2,Wheat,Central,Autumn,2021-10-07,F0142,5.28
2450,7.73,45.82,17.48,439.22,110.85,8.38,1906.95,0.98,1.27,1.03,3,Rice,Central,Autumn,2021-05-31,F0212,5.8
2451,6.78,27.52,10.58,405.49,254.07,9.04,2237.13,1.39,1.03,1.54,5,Barley,South,Spring,2021-12-07,F0398,6.53
2452,6.12,39.23,14.24,1093.88,128.86,12.99,2531.27,0.5,1.11,0.69,3,Rice,Central,Autumn,2021-07-18,F0083,4.25
2453,7.75,20.62,30.57,230.4,70.19,10.61,2351.78,1.25,0.55,1.25,3,Soybean,South,Summer,2021-06-17,F0156,4.78
2454,7.0,15.65,17.95,614.57,207.8,8.54,1254.75,2.5,0.69,1.57,4,Barley,West,Summer,2021-12-22,F0413,7.43
2455,6.31,37.58,31.62,637.42,259.72,12.09,1338.85,1.58,0.64,1.2,5,Corn,Central,Spring,2021-02-01,F0349,7.27
2456,7.4,18.18,34.98,410.85,240.83,8.02,2894.37,0.55,1.31,1.76,2,Rice,West,Autumn,2021-06-01,F0420,6.85
2457,8.2,14.65,23.75,141.78,161.47,2.62,2048.25,2.03,1.37,0.65,2,Wheat,South,Spring,2021-05-17,F0355,5.83
2458,7.45,18.77,16.32,662.02,174.44,7.99,2210.7,2.84,1.26,1.75,5,Wheat,South,Spring,2021-11-22,F0298,6.77
2459,4.98,22.69,20.7,1042.36,92.56,8.87,1145.35,0.79,1.19,0.88,2,Soybean,South,Spring,2021-11-01,F0342,4.34
2460,4.73,24.54,13.77,201.16,151.42,5.38,1002.79,1.59,1.49,0.73,4,Corn,East,Autumn,2021-12-03,F0351,5.49
2461,5.85,25.16,28.86,460.68,262.76,11.51,2579.57,0.65,0.91,0.88,4,Barley,West,Summer,2021-07-10,F0468,5.7
2462,7.55,36.16,13.64,410.54,132.74,5.98,1541.04,1.57,0.38,0.96,1,Rice,South,Summer,2021-04-17,F0064,6.47
2463,7.16,41.84,24.57,747.76,56.57,8.41,1460.2,1.05,1.05,0.81,2,Corn,West,Summer,2021-03-06,F0314,5.87
2464,6.83,24.87,26.39,1188.52,105.69,11.23,1824.43,1.6,0.87,1.6,2,Rice,Central,Autumn,2021-02-23,F0366,6.44
2465,7.81,27.78,26.08,851.23,249.66,3.95,1572.82,1.83,1.33,0.61,3,Rice,North,Autumn,2021-07-06,F0239,7.5
2466,8.35,42.46,17.4,511.4,146.79,10.93,1484.96,2.46,0.31,0.89,2,Corn,West,Spring,2021-01-26,F0131,5.61
2467,5.69,41.4,22.35,758.22,71.84,2.73,2378.02,2.09,0.27,0.84,4,Wheat,South,Summer,2021-08-27,F0159,4.93
2468,8.24,33.35,17.63,295.83,83.66,11.85,2762.29,1.13,0.25,1.64,6,Barley,South,Autumn,2021-09-26,F0229,4.94
2469,6.55,12.18,10.98,296.59,146.61,7.44,2967.0,1.11,0.3,0.79,2,Wheat,South,Autumn,2021-09-29,F0173,6.69
2470,8.35,29.91,30.49,460.42,206.95,1.64,1537.99,1.43,0.66,1.5,1,Corn,West,Autumn,2021-02-04,F0020,6.28
2471,5.47,31.33,28.46,1024.54,282.24,10.3,1015.5,2.83,0.45,1.83,5,Rice,East,Spring,2021-06-03,F0042,7.32
2472,8.14,44.37,15.0,697.59,263.46,2.93,2682.35,1.76,0.73,0.81,1,Barley,East,Spring,2021-04-29,F0155,7.52
2473,7.13,33.43,18.23,804.76,236.71,10.24,1370.61,1.43,0.61,1.45,5,Rice,East,Autumn,2021-02-04,F0428,7.39
2474,4.53,20.9,24.35,961.95,70.7,0.91,2184.85,1.07,0.51,1.91,5,Wheat,North,Autumn,2021-12-29,F0185,5.33
2475,6.45,11.59,34.54,353.38,65.76,13.69,2763.29,2.44,0.63,1.43,1,Soybean,South,Spring,2021-04-20,F0179,4.29
2476,7.6,13.42,20.79,1023.33,242.08,7.44,1462.33,2.39,0.8,0.67,6,Wheat,North,Summer,2021-08-29,F0190,6.62
2477,7.3,23.17,16.12,462.61,64.1,0.78,2757.96,1.88,1.03,1.88,1,Barley,Central,Summer,2021-11-28,F0284,4.76
2478,5.24,48.95,14.67,649.25,153.03,9.78,1528.2,1.79,0.86,0.99,3,Rice,South,Spring,2021-06-16,F0072,5.03
2479,5.33,19.19,32.16,491.85,249.56,12.51,2778.51,1.93,0.4,0.54,2,Wheat,South,Autumn,2021-10-04,F0190,5.95
2480,7.27,32.3,19.69,1120.96,254.52,7.49,2596.68,0.64,0.26,1.08,1,Soybean,North,Spring,2021-08-09,F0353,8.18
2481,8.01,26.52,13.48,212.69,89.06,12.68,1090.1,2.28,0.63,0.92,4,Corn,North,Summer,2021-01-01,F0069,4.51
2482,5.09,23.92,11.21,1046.05,169.9,1.06,2729.2,2.05,1.44,1.46,5,Wheat,Central,Spring,2021-11-14,F0194,8.06
2483,5.75,33.58,19.57,829.65,56.42,8.6,2312.23,2.95,0.95,1.26,6,Corn,South,Spring,2021-03-17,F0313,3.65
2484,5.25,38.63,21.55,607.32,243.21,9.0,1366.84,2.26,0.74,1.42,6,Wheat,East,Summer,2021-03-09,F0183,6.14
2485,4.7,20.5,22.25,276.62,143.73,11.25,2321.31,1.28,0.44,1.02,6,Barley,South,Spring,2021-07-26,F0360,5.67
2486,5.71,14.53,24.57,461.75,110.2,12.23,2752.54,1.26,0.49,0.83,1,Corn,Central,Summer,2021-08-23,F0444,4.55
2487,6.57,17.57,11.63,1102.7,225.97,10.57,2664.77,2.2,0.99,1.15,6,Wheat,North,Autumn,2021-02-09,F0270,7.23
2488,6.73,37.79,21.83,815.53,283.47,8.75,2287.83,1.83,0.64,1.88,6,Barley,North,Spring,2021-04-06,F0244,8.89
2489,8.04,16.9,20.81,927.48,171.39,7.77,1704.76,1.63,0.83,1.15,6,Wheat,South,Spring,2021-08-26,F0123,6.16
2490,5.69,18.64,19.05,424.49,211.58,6.47,2938.33,2.05,0.4,0.79,1,Rice,East,Autumn,2021-09-21,F0124,6.93
2491,7.23,20.11,25.7,1148.5,168.89,3.92,2415.54,1.16,0.66,0.91,5,Soybean,South,Spring,2021-02-04,F0190,7.12
2492,7.4,37.33,31.6,551.86,195.94,9.25,2865.82,0.62,1.4,1.73,3,Corn,East,Summer,2021-06-28,F0471,5.8
2493,4.89,27.61,27.97,1143.4,213.36,0.71,2659.21,1.22,0.5,0.63,5,Rice,North,Autumn,2021-09-29,F0457,6.5
2494,7.89,42.0,10.71,499.52,92.83,12.92,1266.22,0.62,1.33,0.55,2,Rice,Central,Summer,2021-07-28,F0495,6.38
2495,6.85,39.99,19.53,1108.76,213.6,5.99,1381.57,1.41,0.62,1.65,5,Barley,Central,Spring,2021-07-04,F0374,6.97
2496,4.85,35.1,34.9,646.47,294.12,6.1,2042.05,2.73,0.26,0.98,4,Wheat,Central,Summer,2021-10-21,F0270,8.26
2497,7.03,38.16,12.54,930.69,188.22,2.68,2456.47,1.61,1.13,1.56,4,Corn,West,Summer,2021-11-16,F0253,7.13
2498,7.03,27.02,19.16,858.84,201.26,13.65,1582.37,2.93,1.03,0.85,5,Barley,Central,Spring,2021-07-31,F0317,6.72
2499,8.06,44.94,30.9,400.59,227.54,10.98,2333.63,1.63,1.0,1.33,6,Soybean,Central,Autumn,2021-11-08,F0046,6.18
2500,6.19,47.48,29.17,636.27,237.72,13.33,2086.52,0.56,0.32,0.63,2,Soybean,East,Autumn,2021-10-17,F0135,6.71
2501,5.43,46.76,34.63,848.69,245.74,4.2,2240.37,0.69,1.42,1.81,6,Rice,East,Summer,2021-04-29,F0413,7.12
2502,8.42,10.8,33.98,560.76,174.19,5.68,2254.0,1.62,0.48,1.29,5,Corn,South,Autumn,2021-01-10,F0064,5.69
2503,7.94,28.04,14.74,168.23,146.48,13.44,1465.5,1.11,0.84,1.12,5,Corn,South,Spring,2021-10-20,F0164,4.13
2504,8.01,19.29,33.38,471.85,221.6,3.61,1490.09,1.38,1.06,1.48,1,Wheat,East,Summer,2021-05-23,F0073,5.67
2505,5.32,29.62,17.28,779.75,233.6,3.83,1994.46,1.43,0.44,1.31,1,Soybean,West,Spring,2021-01-08,F0121,6.7
2506,5.56,42.36,22.4,1046.93,215.59,1.39,2387.49,2.84,1.44,1.07,5,Wheat,North,Spring,2021-01-13,F0181,7.66
2507,6.93,34.27,18.32,1166.41,61.47,12.93,1102.8,2.73,0.82,1.82,1,Barley,Central,Spring,2021-04-02,F0253,4.34
2508,5.3,41.06,29.27,871.95,102.47,3.57,1184.31,2.75,0.53,0.99,4,Soybean,North,Spring,2021-08-28,F0214,7.71
2509,6.23,46.78,21.79,151.08,149.56,0.62,2552.38,1.16,0.93,1.05,1,Rice,West,Summer,2021-07-07,F0419,5.89
2510,7.66,28.61,20.86,193.68,251.21,3.26,2319.45,1.98,0.46,0.95,6,Rice,West,Summer,2021-01-12,F0244,6.44
