farm_id,region,crop_type,yield_kg_per_hectare,rainfall_mm,temperature_C,pesticide_usage_ml,soil_pH,soil_moisture_%,humidity_%,sunlight_hours,total_days,sowing_date,harvest_date,irrigation_type,fertilizer_type,crop_disease_status,NDVI_index
FARM13525,India,Maize,2414.0,1083.0,27.45,1448533.0,6.25,48.77,52.4,7.47,128,2008-01-15,2008-05-15,Drip,Urea,None,0.58
FARM13526,India,Maize,2414.0,1083.0,25.3,1448533.0,6.75,39.31,49.28,7.74,123,2008-01-15,2008-05-15,Sprinkler,NPK 15-15-15,Mild,0.55
FARM13527,India,Maize,2414.0,1083.0,25.88,1448533.0,6.02,46.97,53.44,7.8,120,2008-01-15,2008-05-15,Sprinkler,Organic Compost,None,0.5
FARM13528,India,Maize,2414.0,1083.0,25.11,1448533.0,6.72,41.92,51.51,7.91,117,2008-01-15,2008-05-15,Drip,Organic Compost,None,0.52
FARM13529,India,Maize,2414.0,1083.0,24.25,1448533.0,7.12,49.73,58.24,7.85,126,2008-01-15,2008-05-15,Drip,Urea,Moderate,0.46
FARM13530,India,Maize,2414.0,1083.0,26.19,1448533.0,6.7,31.57,42.36,6.17,112,2008-01-15,2008-05-15,Drip,NPK 15-15-15,None,0.59
FARM13531,India,Maize,2414.0,1083.0,25.68,1448533.0,6.72,42.88,53.81,6.61,111,2008-01-15,2008-05-15,Drip,Urea,Mild,0.52
FARM13532,India,Maize,2414.0,1083.0,25.56,1448533.0,6.8,27.11,50.98,8.36,120,2008-01-15,2008-05-15,Drip,Urea,None,0.52
FARM13533,India,Maize,2414.0,1083.0,25.23,1448533.0,7.1,40.18,55.03,6.64,118,2008-01-15,2008-05-15,Drip,Organic Compost,None,0.51
FARM13534,India,Maize,2414.0,1083.0,26.51,1448533.0,6.92,45.58,63.8,7.65,117,2008-01-15,2008-05-15,Drip,Urea,None,0.47
FARM13535,India,Maize,2414.0,1083.0,24.51,1448533.0,6.65,47.7,62.08,6.92,110,2008-01-15,2008-05-15,Drip,Urea,None,0.53
FARM13536,India,Maize,2414.0,1083.0,26.83,1448533.0,6.82,44.16,52.24,8.21,113,2008-01-15,2008-05-15,Sprinkler,NPK 15-15-15,None,0.56
FARM13537,India,Maize,2414.0,1083.0,26.83,1448533.0,6.19,39.02,53.48,8.28,112,2008-01-15,2008-05-15,Rainfed,NPK 15-15-15,None,0.57
FARM13538,India,Maize,2414.0,1083.0,25.66,1448533.0,6.77,43.2,51.45,6.68,121,2008-01-15,2008-05-15,Sprinkler,Organic Compost,None,0.59
FARM13539,India,Potatoes,19297.3,1083.0,25.57,1448533.0,5.45,53.05,54.25,7.98,100,2008-01-15,2008-05-15,Drip,NPK 15-15-15,Mild,0.87
FARM13540,India,Potatoes,19297.3,1083.0,27.05,1448533.0,5.67,40.85,57.05,8.11,102,2008-01-15,2008-05-15,Sprinkler,Organic Compost,None,0.8
FARM13541,India,Potatoes,19297.3,1083.0,25.78,1448533.0,5.0,45.28,49.49,7.89,114,2008-01-15,2008-05-15,Rainfed,Organic Compost,None,0.87
FARM13542,India,Potatoes,19297.3,1083.0,24.25,1448533.0,5.94,38.32,61.78,7.23,101,2008-01-15,2008-05-15,Drip,Urea,None,0.77
FARM13543,India,Potatoes,19297.3,1083.0,25.35,1448533.0,5.57,45.82,58.62,6.04,100,2008-01-15,2008-05-15,Rainfed,Urea,None,0.82
FARM13544,India,Potatoes,19297.3,1083.0,25.65,1448533.0,6.19,45.0,58.29,8.35,106,2008-01-15,2008-05-15,Sprinkler,Organic Compost,None,0.86
FARM13545,India,Potatoes,19297.3,1083.0,25.68,1448533.0,5.94,37.42,56.32,6.92,115,2008-01-15,2008-05-15,Sprinkler,Urea,None,0.9
FARM13546,India,Potatoes,19297.3,1083.0,26.52,1448533.0,6.19,44.36,50.76,7.24,101,2008-01-15,2008-05-15,Drip,DAP,Moderate,0.83
FARM13547,India,Potatoes,19297.3,1083.0,27.45,1448533.0,5.42,44.6,57.96,7.79,111,2008-01-15,2008-05-15,Sprinkler,NPK 15-15-15,None,0.86
FARM13548,India,Potatoes,19297.3,1083.0,25.3,1448533.0,6.16,44.17,53.71,6.61,118,2008-01-15,2008-05-15,Drip,Urea,None,0.92
FARM13549,India,Potatoes,19297.3,1083.0,25.88,1448533.0,6.54,40.27,47.94,6.52,111,2008-01-15,2008-05-15,Drip,Urea,None,0.82
FARM13550,India,Potatoes,19297.3,1083.0,25.11,1448533.0,6.07,46.62,55.4,6.73,105,2008-01-15,2008-05-15,Rainfed,Organic Compost,None,0.82
FARM13551,India,Potatoes,19297.3,1083.0,24.25,1448533.0,6.08,35.8,50.87,6.68,116,2008-01-15,2008-05-15,Drip,NPK 15-15-15,Mild,0.85
FARM13552,India,Potatoes,19297.3,1083.0,26.19,1448533.0,5.86,40.52,52.12,6.54,109,2008-01-15,2008-05-15,Sprinkler,NPK 15-15-15,None,0.88
FARM13553,India,Potatoes,19297.3,1083.0,25.68,1448533.0,5.62,41.03,57.62,7.41,118,2008-01-15,2008-05-15,Drip,Urea,None,0.78
FARM13554,India,Potatoes,19297.3,1083.0,25.56,1448533.0,6.07,46.33,54.38,7.59,110,2008-01-15,2008-05-15,Sprinkler,Organic Compost,Mild,0.91
FARM13555,India,Potatoes,19297.3,1083.0,25.23,1448533.0,5.27,35.64,54.87,6.86,105,2008-01-15,2008-05-15,Drip,NPK 15-15-15,None,0.81
FARM13556,India,Potatoes,19297.3,1083.0,26.51,1448533.0,5.65,41.68,59.05,7.46,117,2008-01-15,2008-05-15,Sprinkler,Urea,None,0.91
FARM13557,India,Potatoes,19297.3,1083.0,24.51,1448533.0,5.18,38.01,46.36,5.22,101,2008-01-15,2008-05-15,Drip,Urea,None,0.78
FARM13558,India,Potatoes,19297.3,1083.0,26.83,1448533.0,5.55,41.02,58.72,7.65,117,2008-01-15,2008-05-15,Flood,NPK 15-15-15,None,0.85
FARM13559,India,Potatoes,19297.3,1083.0,26.83,1448533.0,6.02,42.43,54.81,7.47,112,2008-01-15,2008-05-15,Drip,DAP,None,0.83
FARM13560,India,Potatoes,19297.3,1083.0,25.66,1448533.0,5.98,34.08,54.53,8.29,120,2008-01-15,2008-05-15,Drip,DAP,None,0.82
FARM13561,India,"Rice, paddy",3250.9,1083.0,25.57,1448533.0,6.52,46.79,54.7,7.72,124,2008-01-15,2008-05-15,Drip,NPK 15-15-15,None,0.56
FARM13562,India,"Rice, paddy",3250.9,1083.0,27.05,1448533.0,6.56,42.61,56.67,7.85,128,2008-01-15,2008-05-15,Drip,NPK 15-15-15,None,0.6
FARM13563,India,"Rice, paddy",3250.9,1083.0,25.78,1448533.0,5.84,36.18,58.85,6.86,114,2008-01-15,2008-05-15,Sprinkler,NPK 15-15-15,None,0.53
FARM13564,India,"Rice, paddy",3250.9,1083.0,24.25,1448533.0,6.37,38.77,54.56,6.01,126,2008-01-15,2008-05-15,Flood,NPK 15-15-15,None,0.62
FARM13565,India,"Rice, paddy",3250.9,1083.0,25.35,1448533.0,6.26,47.94,54.42,7.4,120,2008-01-15,2008-05-15,Sprinkler,Urea,None,0.6
FARM13566,India,"Rice, paddy",3250.9,1083.0,25.65,1448533.0,6.27,42.55,57.25,6.19,125,2008-01-15,2008-05-15,Drip,Urea,None,0.52
FARM13567,India,"Rice, paddy",3250.9,1083.0,25.68,1448533.0,6.71,35.65,46.4,7.46,121,2008-01-15,2008-05-15,Sprinkler,Urea,None,0.61
FARM13568,India,"Rice, paddy",3250.9,1083.0,26.52,1448533.0,6.2,36.55,53.98,7.8,113,2008-01-15,2008-05-15,Sprinkler,DAP,None,0.6
FARM13569,India,"Rice, paddy",3250.9,1083.0,27.45,1448533.0,6.29,43.6,55.9,7.33,125,2008-01-15,2008-05-15,Drip,Organic Compost,None,0.56
FARM13570,India,"Rice, paddy",3250.9,1083.0,25.3,1448533.0,5.77,44.2,53.01,6.63,111,2008-01-15,2008-05-15,Flood,Organic Compost,None,0.61
FARM13571,India,"Rice, paddy",3250.9,1083.0,25.88,1448533.0,6.4,42.29,51.5,8.8,119,2008-01-15,2008-05-15,Drip,Urea,None,0.61
FARM13572,India,"Rice, paddy",3250.9,1083.0,25.11,1448533.0,6.12,39.01,54.47,7.18,118,2008-01-15,2008-05-15,Drip,Urea,Mild,0.65
FARM13573,India,"Rice, paddy",3250.9,1083.0,24.25,1448533.0,6.53,44.52,53.17,8.22,112,2008-01-15,2008-05-15,Drip,NPK 15-15-15,None,0.69
FARM13574,India,"Rice, paddy",3250.9,1083.0,26.19,1448533.0,6.17,38.91,53.56,8.65,119,2008-01-15,2008-05-15,Drip,DAP,None,0.59
FARM13575,India,"Rice, paddy",3250.9,1083.0,25.68,1448533.0,6.54,36.2,52.91,8.45,110,2008-01-15,2008-05-15,Drip,NPK 15-15-15,None,0.64
FARM13576,India,"Rice, paddy",3250.9,1083.0,25.56,1448533.0,6.45,48.4,61.1,7.96,127,2008-01-15,2008-05-15,Flood,Urea,None,0.61
FARM13577,India,"Rice, paddy",3250.9,1083.0,25.23,1448533.0,7.09,42.92,50.46,8.81,128,2008-01-15,2008-05-15,Drip,NPK 15-15-15,None,0.61
FARM13578,India,"Rice, paddy",3250.9,1083.0,26.51,1448533.0,6.67,36.55,57.72,7.7,115,2008-01-15,2008-05-15,Flood,NPK 15-15-15,None,0.6
FARM13579,India,"Rice, paddy",3250.9,1083.0,24.51,1448533.0,5.86,41.14,53.03,8.22,122,2008-01-15,2008-05-15,Flood,Organic Compost,None,0.56
FARM13580,India,"Rice, paddy",3250.9,1083.0,26.83,1448533.0,6.06,40.61,55.52,7.59,111,2008-01-15,2008-05-15,Rainfed,DAP,None,0.64
FARM13581,India,"Rice, paddy",3250.9,1083.0,26.83,1448533.0,6.52,38.72,56.81,6.74,115,2008-01-15,2008-05-15,Sprinkler,NPK 15-15-15,None,0.58
FARM13582,India,"Rice, paddy",3250.9,1083.0,25.66,1448533.0,6.17,41.64,60.93,7.56,116,2008-01-15,2008-05-15,Flood,NPK 15-15-15,None,0.63
FARM13583,India,Sorghum,1020.9,1083.0,25.57,1448533.0,5.66,35.83,56.42,6.27,134,2008-01-15,2008-05-15,Drip,DAP,None,0.4
FARM13584,India,Sorghum,1020.9,1083.0,27.05,1448533.0,7.17,44.84,52.52,7.5,119,2008-01-15,2008-05-15,Drip,Urea,None,0.4
FARM13585,India,Sorghum,1020.9,1083.0,25.78,1448533.0,6.95,40.44,55.01,7.12,119,2008-01-15,2008-05-15,Drip,Organic Compost,Severe,0.43
FARM13586,India,Sorghum,1020.9,1083.0,24.25,1448533.0,6.88,32.42,63.18,8.12,130,2008-01-15,2008-05-15,Sprinkler,Urea,None,0.43
FARM13587,India,Sorghum,1020.9,1083.0,25.35,1448533.0,6.49,39.33,55.61,8.5,121,2008-01-15,2008-05-15,Sprinkler,NPK 15-15-15,None,0.4
FARM13588,India,Sorghum,1020.9,1083.0,25.65,1448533.0,6.85,37.39,49.58,6.56,134,2008-01-15,2008-05-15,Flood,NPK 15-15-15,Mild,0.51
FARM13589,India,Sorghum,1020.9,1083.0,25.68,1448533.0,6.45,25.52,53.26,7.74,118,2008-01-15,2008-05-15,Flood,NPK 15-15-15,None,0.4
FARM13590,India,Sorghum,1020.9,1083.0,26.52,1448533.0,6.77,39.69,52.74,7.75,128,2008-01-15,2008-05-15,Sprinkler,Organic Compost,None,0.34
FARM13591,India,Sorghum,1020.9,1083.0,27.45,1448533.0,6.38,45.66,56.83,8.48,120,2008-01-15,2008-05-15,Flood,DAP,None,0.41
FARM13592,India,Sorghum,1020.9,1083.0,25.3,1448533.0,7.23,39.93,50.1,8.14,117,2008-01-15,2008-05-15,Sprinkler,NPK 15-15-15,None,0.44
FARM13593,India,Sorghum,1020.9,1083.0,25.88,1448533.0,6.15,44.01,52.66,8.31,121,2008-01-15,2008-05-15,Drip,Urea,None,0.39
FARM13594,India,Sorghum,1020.9,1083.0,25.11,1448533.0,7.13,40.51,55.93,7.73,124,2008-01-15,2008-05-15,Drip,DAP,None,0.46
FARM13595,India,Sorghum,1020.9,1083.0,24.25,1448533.0,6.71,38.19,54.39,6.45,134,2008-01-15,2008-05-15,Drip,Urea,Severe,0.38
FARM13596,India,Sorghum,1020.9,1083.0,26.19,1448533.0,6.53,36.81,54.9,6.84,119,2008-01-15,2008-05-15,Flood,NPK 15-15-15,None,0.39
FARM13597,India,Sorghum,1020.9,1083.0,25.68,1448533.0,6.76,34.06,55.39,7.76,116,2008-01-15,2008-05-15,Flood,DAP,None,0.45
FARM13598,India,Sorghum,1020.9,1083.0,25.56,1448533.0,6.96,45.1,55.71,6.41,122,2008-01-15,2008-05-15,Drip,Urea,None,0.5
FARM13599,India,Sorghum,1020.9,1083.0,25.23,1448533.0,7.18,44.13,51.31,7.01,129,2008-01-15,2008-05-15,Sprinkler,NPK 15-15-15,None,0.46
FARM13600,India,Sorghum,1020.9,1083.0,26.51,1448533.0,6.81,39.08,57.57,7.13,134,2008-01-15,2008-05-15,Rainfed,Urea,None,0.43
FARM13601,India,Sorghum,1020.9,1083.0,24.51,1448533.0,6.39,30.35,53.24,7.34,134,2008-01-15,2008-05-15,Sprinkler,Organic Compost,None,0.41
FARM13602,India,Sorghum,1020.9,1083.0,26.83,1448533.0,6.72,42.83,54.17,7.73,125,2008-01-15,2008-05-15,Drip,Organic Compost,None,0.45
FARM13603,India,Sorghum,1020.9,1083.0,26.83,1448533.0,7.34,35.95,49.37,7.67,126,2008-01-15,2008-05-15,Sprinkler,Urea,None,0.39
FARM13604,India,Sorghum,1020.9,1083.0,25.66,1448533.0,7.17,41.19,54.96,7.91,132,2008-01-15,2008-05-15,Sprinkler,Organic Compost,None,0.35
FARM13605,India,Soybeans,1041.5,1083.0,25.57,1448533.0,6.92,32.77,55.61,6.68,120,2008-01-15,2008-05-15,Sprinkler,DAP,Mild,0.41
FARM13606,India,Soybeans,1041.5,1083.0,27.05,1448533.0,6.88,40.93,54.25,7.1,123,2008-01-15,2008-05-15,Sprinkler,Urea,None,0.4
FARM13607,India,Soybeans,1041.5,1083.0,25.78,1448533.0,6.84,39.81,51.62,7.79,124,2008-01-15,2008-05-15,Flood,Urea,Mild,0.46
FARM13608,India,Soybeans,1041.5,1083.0,24.25,1448533.0,7.01,28.42,60.02,6.5,117,2008-01-15,2008-05-15,Sprinkler,NPK 15-15-15,None,0.35
FARM13609,India,Soybeans,1041.5,1083.0,25.35,1448533.0,6.44,48.56,57.29,8.02,105,2008-01-15,2008-05-15,Sprinkler,DAP,None,0.32
FARM13610,India,Soybeans,1041.5,1083.0,25.65,1448533.0,6.13,38.84,54.25,7.51,116,2008-01-15,2008-05-15,Sprinkler,NPK 15-15-15,None,0.35
FARM13611,India,Soybeans,1041.5,1083.0,25.68,1448533.0,6.62,39.18,54.2,6.37,108,2008-01-15,2008-05-15,Drip,NPK 15-15-15,None,0.36
FARM13612,India,Soybeans,1041.5,1083.0,26.52,1448533.0,6.31,43.14,51.42,8.09,108,2008-01-15,2008-05-15,Drip,Organic Compost,None,0.37
FARM13613,India,Soybeans,1041.5,1083.0,27.45,1448533.0,6.23,40.22,51.42,7.6,120,2008-01-15,2008-05-15,Flood,Organic Compost,None,0.39
FARM13614,India,Soybeans,1041.5,1083.0,25.3,1448533.0,6.35,42.29,60.81,8.86,121,2008-01-15,2008-05-15,Rainfed,NPK 15-15-15,Mild,0.42
FARM13615,India,Soybeans,1041.5,1083.0,25.88,1448533.0,7.47,34.75,53.26,8.33,120,2008-01-15,2008-05-15,Drip,NPK 15-15-15,None,0.41
FARM13616,India,Soybeans,1041.5,1083.0,25.11,1448533.0,6.65,39.76,66.14,6.12,114,2008-01-15,2008-05-15,Flood,Organic Compost,None,0.46
FARM13617,India,Soybeans,1041.5,1083.0,24.25,1448533.0,6.73,30.92,50.87,7.2,123,2008-01-15,2008-05-15,Drip,NPK 15-15-15,None,0.37
FARM13618,India,Soybeans,1041.5,1083.0,26.19,1448533.0,6.17,39.28,56.02,7.54,105,2008-01-15,2008-05-15,Sprinkler,NPK 15-15-15,None,0.41
FARM13619,India,Soybeans,1041.5,1083.0,25.68,1448533.0,5.95,47.7,55.7,7.64,121,2008-01-15,2008-05-15,Sprinkler,Urea,None,0.37
FARM13620,India,Soybeans,1041.5,1083.0,25.56,1448533.0,6.31,32.94,55.0,6.67,107,2008-01-15,2008-05-15,Drip,NPK 15-15-15,Severe,0.39
FARM13621,India,Soybeans,1041.5,1083.0,25.23,1448533.0,7.1,38.72,48.65,7.48,122,2008-01-15,2008-05-15,Rainfed,NPK 15-15-15,None,0.39
FARM13622,India,Soybeans,1041.5,1083.0,26.51,1448533.0,6.72,29.85,48.9,7.19,119,2008-01-15,2008-05-15,Flood,Organic Compost,None,0.42
FARM13623,India,Soybeans,1041.5,1083.0,24.51,1448533.0,6.81,40.51,56.16,6.74,118,2008-01-15,2008-05-15,Rainfed,Urea,None,0.42
FARM13624,India,Soybeans,1041.5,1083.0,26.83,1448533.0,6.86,42.8,50.12,7.02,121,2008-01-15,2008-05-15,Drip,NPK 15-15-15,None,0.39
FARM13625,India,Soybeans,1041.5,1083.0,26.83,1448533.0,6.39,42.39,59.06,7.04,112,2008-01-15,2008-05-15,Flood,Organic Compost,None,0.35
FARM13626,India,Soybeans,1041.5,1083.0,25.66,1448533.0,7.09,37.46,53.91,8.89,114,2008-01-15,2008-05-15,Drip,NPK 15-15-15,None,0.36
FARM13627,India,Sweet potatoes,8894.3,1083.0,25.57,1448533.0,5.68,29.75,55.87,8.35,119,2008-01-15,2008-05-15,Drip,Organic Compost,None,0.79
FARM13628,India,Sweet potatoes,8894.3,1083.0,27.05,1448533.0,6.39,34.26,53.95,7.65,123,2008-01-15,2008-05-15,Sprinkler,NPK 15-15-15,None,0.8
FARM13629,India,Sweet potatoes,8894.3,1083.0,25.78,1448533.0,6.05,46.75,54.47,6.07,128,2008-01-15,2008-05-15,Rainfed,NPK 15-15-15,None,0.75
FARM13630,India,Sweet potatoes,8894.3,1083.0,24.25,1448533.0,5.27,44.87,61.59,8.54,123,2008-01-15,2008-05-15,Sprinkler,NPK 15-15-15,Moderate,0.79
FARM13631,India,Sweet potatoes,8894.3,1083.0,25.35,1448533.0,5.64,40.01,59.3,5.8,113,2008-01-15,2008-05-15,Drip,NPK 15-15-15,None,0.79
FARM13632,India,Sweet potatoes,8894.3,1083.0,25.65,1448533.0,5.28,41.28,55.43,6.39,125,2008-01-15,2008-05-15,Sprinkler,Urea,Mild,0.74
FARM13633,India,Sweet potatoes,8894.3,1083.0,25.68,1448533.0,6.31,35.33,57.49,6.2,111,2008-01-15,2008-05-15,Rainfed,Organic Compost,None,0.74
FARM13634,India,Sweet potatoes,8894.3,1083.0,26.52,1448533.0,5.89,46.92,59.07,6.67,127,2008-01-15,2008-05-15,Flood,NPK 15-15-15,None,0.74
FARM13635,India,Sweet potatoes,8894.3,1083.0,27.45,1448533.0,5.12,36.88,51.52,8.76,125,2008-01-15,2008-05-15,Drip,Urea,None,0.75
FARM13636,India,Sweet potatoes,8894.3,1083.0,25.3,1448533.0,6.03,42.66,48.77,8.04,121,2008-01-15,2008-05-15,Drip,Urea,None,0.7
FARM13637,India,Sweet potatoes,8894.3,1083.0,25.88,1448533.0,5.71,33.83,56.91,7.62,116,2008-01-15,2008-05-15,Flood,Organic Compost,None,0.74
FARM13638,India,Sweet potatoes,8894.3,1083.0,25.11,1448533.0,5.38,39.58,60.06,7.42,119,2008-01-15,2008-05-15,Flood,NPK 15-15-15,None,0.69
FARM13639,India,Sweet potatoes,8894.3,1083.0,24.25,1448533.0,6.49,46.71,48.65,6.67,125,2008-01-15,2008-05-15,Rainfed,DAP,None,0.74
FARM13640,India,Sweet potatoes,8894.3,1083.0,26.19,1448533.0,5.94,35.74,52.11,8.07,113,2008-01-15,2008-05-15,Drip,Organic Compost,None,0.72
FARM13641,India,Sweet potatoes,8894.3,1083.0,25.68,1448533.0,5.8,44.22,53.83,8.58,110,2008-01-15,2008-05-15,Drip,NPK 15-15-15,None,0.73
FARM13642,India,Sweet potatoes,8894.3,1083.0,25.56,1448533.0,5.76,35.07,50.93,8.14,130,2008-01-15,2008-05-15,Rainfed,Organic Compost,None,0.75
FARM13643,India,Sweet potatoes,8894.3,1083.0,25.23,1448533.0,5.37,35.96,54.44,7.91,126,2008-01-15,2008-05-15,Sprinkler,Urea,None,0.69
FARM13644,India,Sweet potatoes,8894.3,1083.0,26.51,1448533.0,5.44,40.43,49.93,8.22,111,2008-01-15,2008-05-15,Sprinkler,Organic Compost,None,0.63
FARM13645,India,Sweet potatoes,8894.3,1083.0,24.51,1448533.0,6.35,45.33,54.1,7.47,115,2008-01-15,2008-05-15,Drip,Urea,None,0.75
FARM13646,India,Sweet potatoes,8894.3,1083.0,26.83,1448533.0,5.73,38.98,57.02,5.83,114,2008-01-15,2008-05-15,Drip,NPK 15-15-15,None,0.73
FARM13647,India,Sweet potatoes,8894.3,1083.0,26.83,1448533.0,5.91,43.56,45.94,8.33,128,2008-01-15,2008-05-15,Drip,Organic Compost,Severe,0.77
FARM13648,India,Sweet potatoes,8894.3,1083.0,25.66,1448533.0,5.18,46.19,50.6,6.58,128,2008-01-15,2008-05-15,Sprinkler,NPK 15-15-15,None,0.73
FARM13649,India,Wheat,2802.2,1083.0,25.57,1448533.0,6.34,36.62,60.45,7.44,141,2008-01-15,2008-05-15,Drip,NPK 15-15-15,Mild,0.57
FARM13650,India,Wheat,2802.2,1083.0,27.05,1448533.0,7.01,32.85,50.81,8.87,137,2008-01-15,2008-05-15,Drip,NPK 15-15-15,None,0.53
FARM13651,India,Wheat,2802.2,1083.0,25.78,1448533.0,6.93,38.69,44.35,7.4,133,2008-01-15,2008-05-15,Drip,Organic Compost,None,0.59
FARM13652,India,Wheat,2802.2,1083.0,24.25,1448533.0,7.41,46.84,56.19,8.73,148,2008-01-15,2008-05-15,Sprinkler,Urea,Mild,0.62
FARM13653,India,Wheat,2802.2,1083.0,25.35,1448533.0,7.27,36.41,54.66,7.54,145,2008-01-15,2008-05-15,Drip,Organic Compost,None,0.58
FARM13654,India,Wheat,2802.2,1083.0,25.65,1448533.0,6.72,45.55,55.4,6.75,145,2008-01-15,2008-05-15,Drip,NPK 15-15-15,None,0.68
FARM13655,India,Wheat,2802.2,1083.0,25.68,1448533.0,6.97,39.16,55.02,7.35,137,2008-01-15,2008-05-15,Flood,NPK 15-15-15,None,0.6
FARM13656,India,Wheat,2802.2,1083.0,26.52,1448533.0,6.69,49.25,59.47,6.99,130,2008-01-15,2008-05-15,Drip,Organic Compost,None,0.48
FARM13657,India,Wheat,2802.2,1083.0,27.45,1448533.0,7.52,51.7,51.1,8.29,138,2008-01-15,2008-05-15,Drip,Urea,None,0.58
FARM13658,India,Wheat,2802.2,1083.0,25.3,1448533.0,7.2,45.63,54.61,7.27,145,2008-01-15,2008-05-15,Drip,NPK 15-15-15,None,0.56
FARM13659,India,Wheat,2802.2,1083.0,25.88,1448533.0,6.86,32.24,52.96,7.99,150,2008-01-15,2008-05-15,Rainfed,Organic Compost,None,0.55
FARM13660,India,Wheat,2802.2,1083.0,25.11,1448533.0,6.87,28.46,57.79,7.73,142,2008-01-15,2008-05-15,Drip,NPK 15-15-15,Mild,0.55
FARM13661,India,Wheat,2802.2,1083.0,24.25,1448533.0,7.31,40.78,58.62,5.95,146,2008-01-15,2008-05-15,Drip,NPK 15-15-15,None,0.58
FARM13662,India,Wheat,2802.2,1083.0,26.19,1448533.0,7.0,45.0,56.03,6.82,132,2008-01-15,2008-05-15,Drip,NPK 15-15-15,None,0.6
FARM13663,India,Wheat,2802.2,1083.0,25.68,1448533.0,7.35,42.98,63.41,7.45,147,2008-01-15,2008-05-15,Sprinkler,Organic Compost,None,0.57
FARM13664,India,Wheat,2802.2,1083.0,25.56,1448533.0,6.03,36.85,57.07,7.13,136,2008-01-15,2008-05-15,Sprinkler,NPK 15-15-15,None,0.6
FARM13665,India,Wheat,2802.2,1083.0,25.23,1448533.0,6.96,33.04,60.04,7.54,135,2008-01-15,2008-05-15,Drip,Urea,None,0.5
FARM13666,India,Wheat,2802.2,1083.0,26.51,1448533.0,6.62,45.12,50.84,7.87,135,2008-01-15,2008-05-15,Rainfed,Urea,None,0.61
FARM13667,India,Wheat,2802.2,1083.0,24.51,1448533.0,7.41,49.76,52.59,8.28,135,2008-01-15,2008-05-15,Sprinkler,NPK 15-15-15,None,0.49
FARM13668,India,Wheat,2802.2,1083.0,26.83,1448533.0,7.34,37.12,62.14,7.68,143,2008-01-15,2008-05-15,Drip,Urea,None,0.57
FARM13669,India,Wheat,2802.2,1083.0,26.83,1448533.0,6.81,44.6,48.8,7.51,132,2008-01-15,2008-05-15,Flood,Organic Compost,None,0.46
FARM13670,India,Wheat,2802.2,1083.0,25.66,1448533.0,7.34,53.49,57.88,7.9,146,2008-01-15,2008-05-15,Flood,Urea,None,0.55
FARM13671,India,Cassava,34343.3,1083.0,26.55,2870701.0,6.62,39.52,59.51,6.93,267,2009-01-15,2009-05-15,Drip,NPK 15-15-15,Mild,0.95
FARM13672,India,Cassava,34343.3,1083.0,28.1,2870701.0,6.03,39.62,58.29,7.6,263,2009-01-15,2009-05-15,Flood,NPK 15-15-15,Mild,0.94
FARM13673,India,Cassava,34343.3,1083.0,26.76,2870701.0,6.87,43.27,47.87,7.75,261,2009-01-15,2009-05-15,Sprinkler,NPK 15-15-15,None,0.88
FARM13674,India,Cassava,34343.3,1083.0,24.87,2870701.0,5.99,39.05,53.8,7.5,271,2009-01-15,2009-05-15,Sprinkler,Organic Compost,None,0.84
FARM13675,India,Cassava,34343.3,1083.0,25.73,2870701.0,5.92,47.17,57.26,7.4,279,2009-01-15,2009-05-15,Drip,Urea,None,0.86
FARM13676,India,Cassava,34343.3,1083.0,26.68,2870701.0,6.3,38.45,57.26,7.96,271,2009-01-15,2009-05-15,Rainfed,NPK 15-15-15,None,0.98
FARM13677,India,Cassava,34343.3,1083.0,26.55,2870701.0,5.88,40.32,54.32,6.63,266,2009-01-15,2009-05-15,Sprinkler,NPK 15-15-15,None,0.92
FARM13678,India,Cassava,34343.3,1083.0,27.15,2870701.0,6.03,33.26,51.28,6.75,273,2009-01-15,2009-05-15,Sprinkler,Urea,None,0.93
FARM13679,India,Cassava,34343.3,1083.0,28.03,2870701.0,6.49,39.29,52.53,7.25,270,2009-01-15,2009-05-15,Sprinkler,DAP,None,0.83
FARM13680,India,Cassava,34343.3,1083.0,26.41,2870701.0,6.01,35.43,51.96,8.28,264,2009-01-15,2009-05-15,Flood,Urea,None,0.89
FARM13681,India,Cassava,34343.3,1083.0,26.92,2870701.0,5.41,42.2,49.2,6.28,265,2009-01-15,2009-05-15,Rainfed,Urea,None,0.89
FARM13682,India,Cassava,34343.3,1083.0,25.99,2870701.0,6.13,32.15,53.44,8.23,260,2009-01-15,2009-05-15,Sprinkler,DAP,None,0.87
FARM13683,India,Cassava,34343.3,1083.0,24.87,2870701.0,5.76,45.37,62.6,8.55,277,2009-01-15,2009-05-15,Drip,NPK 15-15-15,None,0.86
FARM13684,India,Cassava,34343.3,1083.0,27.14,2870701.0,6.3,36.12,52.95,7.59,269,2009-01-15,2009-05-15,Rainfed,Urea,None,0.84
FARM13685,India,Cassava,34343.3,1083.0,26.55,2870701.0,6.24,49.39,48.31,6.58,260,2009-01-15,2009-05-15,Drip,NPK 15-15-15,None,0.87
FARM13686,India,Cassava,34343.3,1083.0,26.31,2870701.0,6.51,47.33,53.05,6.09,266,2009-01-15,2009-05-15,Sprinkler,Urea,None,0.83
FARM13687,India,Cassava,34343.3,1083.0,25.87,2870701.0,6.32,43.15,61.61,9.1,278,2009-01-15,2009-05-15,Flood,Urea,None,0.98
