Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","356","India","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2019","2019","kg/ha","1740.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2019","2019","t","1434000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","ha","742790","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","kg/ha","1970.1","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","t","1463333.33","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2021","2021","ha","709950","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2021","2021","kg/ha","2000.8","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2021","2021","t","1420444.44","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","ha","722150","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","kg/ha","1993","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","t","1439259.26","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2023","2023","ha","728372","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2023","2023","kg/ha","1978.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2023","2023","t","1441012.35","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","ha","712459","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","kg/ha","2012.1","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","t","1433572.02","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2015","2015","ha","591","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01349.20","Other stone fruits","2015","2015","kg/ha","3799.1","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2015","2015","t","2246.85","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2016","2016","ha","589","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01349.20","Other stone fruits","2016","2016","kg/ha","3885.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2016","2016","t","2289.63","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2017","2017","ha","590","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01349.20","Other stone fruits","2017","2017","kg/ha","3972.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2017","2017","t","2344.88","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2018","2018","ha","593","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01349.20","Other stone fruits","2018","2018","kg/ha","4058.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2018","2018","t","2406.1","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2019","2019","ha","595","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01349.20","Other stone fruits","2019","2019","kg/ha","3941.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2019","2019","t","2346.87","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2020","2020","ha","601","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01349.20","Other stone fruits","2020","2020","kg/ha","4056.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2020","2020","t","2438.53","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2021","2021","ha","597","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01349.20","Other stone fruits","2021","2021","kg/ha","4016","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2021","2021","t","2397.17","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2022","2022","ha","599","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01349.20","Other stone fruits","2022","2022","kg/ha","3994.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2022","2022","t","2394.19","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2023","2023","ha","601","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01349.20","Other stone fruits","2023","2023","kg/ha","4010.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2023","2023","t","2409.96","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01349.20","Other stone fruits","2024","2024","ha","602","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01349.20","Other stone fruits","2024","2024","kg/ha","3985","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5510","Production","01349.20","Other stone fruits","2024","2024","t","2400.44","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2015","2015","ha","191000","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01319","Other tropical fruits, n.e.c.","2015","2015","kg/ha","9774.9","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01319","Other tropical fruits, n.e.c.","2015","2015","t","1867000","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2016","2016","ha","196735","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01319","Other tropical fruits, n.e.c.","2016","2016","kg/ha","9416.3","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01319","Other tropical fruits, n.e.c.","2016","2016","t","1852529.15","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2017","2017","ha","191841","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01319","Other tropical fruits, n.e.c.","2017","2017","kg/ha","9402.5","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01319","Other tropical fruits, n.e.c.","2017","2017","t","1803783","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2018","2018","ha","189627","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01319","Other tropical fruits, n.e.c.","2018","2018","kg/ha","9821","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01319","Other tropical fruits, n.e.c.","2018","2018","t","1862333.55","A","Official value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2019","2019","ha","184397","A","Official value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01319","Other tropical fruits, n.e.c.","2019","2019","kg/ha","9655.2","A","Official value",""
"QCL","Crops and livestock products","356","India","5510","Production","01319","Other tropical fruits, n.e.c.","2019","2019","t","1780395.01","A","Official value",""
