Rainfall,Temperature,Humidity,Month,Year,Region
7.4,34.3,54.8,5,2018,Maharashtra
16.6,31.3,53.0,6,2018,Maharashtra
85.2,28.9,63.8,7,2018,Maharashtra
102.9,27.5,64.0,8,2018,Maharashtra
8.8,28.0,57.5,9,2018,Maharashtra
0.3,26.1,59.1,10,2018,Maharashtra
1.0,25.2,53.0,11,2018,Maharashtra
1.6,22.6,59.8,12,2018,Maharashtra
1.0,21.5,59.4,1,2019,Maharashtra
3.5,22.3,58.3,2,2019,Maharashtra
1.9,28.7,60.9,3,2019,Maharashtra
2.9,32.1,56.5,4,2019,Maharashtra
1.3,33.5,54.5,5,2019,Maharashtra
4.6,31.5,49.1,6,2019,Maharashtra
11.9,27.9,61.0,7,2019,Maharashtra
53.0,26.7,61.2,8,2019,Maharashtra
3.9,28.2,61.0,9,2019,Maharashtra
1.4,26.0,61.1,10,2019,Maharashtra
2.4,23.5,61.5,11,2019,Maharashtra
1.4,21.1,67.0,12,2019,Maharashtra
3.5,21.5,66.3,1,2020,Maharashtra
3.0,25.7,61.5,2,2020,Maharashtra
1.3,28.8,56.1,3,2020,Maharashtra
3.2,32.5,60.7,4,2020,Maharashtra
2.1,33.4,57.1,5,2020,Maharashtra
13.4,30.3,60.3,6,2020,Maharashtra
210.8,28.5,70.9,7,2020,Maharashtra
40.2,28.3,56.7,8,2020,Maharashtra
43.7,27.5,59.1,9,2020,Maharashtra
2.8,25.7,63.0,10,2020,Maharashtra
4.2,23.8,61.7,11,2020,Maharashtra
3.4,23.1,62.1,12,2020,Maharashtra
1.5,13.7,83.0,1,1997,Manipur
0.2,15.9,73.1,2,1997,Manipur
2.0,22.3,78.5,3,1997,Manipur
7.6,26.5,73.5,4,1997,Manipur
2.3,27.4,76.4,5,1997,Manipur
139.4,23.7,75.0,6,1997,Manipur
104.1,20.6,76.5,7,1997,Manipur
19.7,20.6,73.2,8,1997,Manipur
56.9,20.4,78.8,9,1997,Manipur
6.5,18.9,78.6,10,1997,Manipur
1.0,14.8,74.4,11,1997,Manipur
3.7,13.0,81.0,12,1997,Manipur
11.0,13.5,71.3,1,1998,Manipur
2.9,15.0,81.1,2,1998,Manipur
5.1,24.3,72.3,3,1998,Manipur
2.0,27.1,74.7,4,1998,Manipur
4.0,26.1,73.5,5,1998,Manipur
142.9,25.9,78.8,6,1998,Manipur
5.3,21.7,81.4,7,1998,Manipur
49.6,20.9,79.3,8,1998,Manipur
15.4,18.3,76.8,9,1998,Manipur
4.3,18.4,77.9,10,1998,Manipur
3.3,16.4,74.5,11,1998,Manipur
6.0,15.3,80.1,12,1998,Manipur
4.0,13.6,76.9,1,1999,Manipur
11.6,16.2,82.9,2,1999,Manipur
7.7,22.8,76.8,3,1999,Manipur
7.0,26.1,72.4,4,1999,Manipur
3.5,25.4,71.3,5,1999,Manipur
163.0,23.7,81.7,6,1999,Manipur
61.2,22.7,78.6,7,1999,Manipur
39.0,20.1,75.0,8,1999,Manipur
7.8,20.4,73.2,9,1999,Manipur
2.2,17.8,73.6,10,1999,Manipur
2.9,16.4,74.6,11,1999,Manipur
3.3,13.5,76.9,12,1999,Manipur
6.9,12.3,76.0,1,2000,Manipur
9.8,16.0,75.9,2,2000,Manipur
3.2,21.6,76.0,3,2000,Manipur
13.0,24.9,73.0,4,2000,Manipur
5.9,27.7,70.0,5,2000,Manipur
90.3,23.6,77.9,6,2000,Manipur
79.9,21.9,78.2,7,2000,Manipur
33.6,20.2,77.0,8,2000,Manipur
22.3,20.4,80.4,9,2000,Manipur
9.1,18.2,80.4,10,2000,Manipur
8.9,14.6,76.7,11,2000,Manipur
9.9,14.1,79.5,12,2000,Manipur
3.8,13.9,82.6,1,2001,Manipur
0.8,14.8,78.5,2,2001,Manipur
3.7,23.9,73.5,3,2001,Manipur
6.2,25.4,72.5,4,2001,Manipur
6.8,28.6,68.4,5,2001,Manipur
34.8,25.4,78.2,6,2001,Manipur
72.5,21.8,76.2,7,2001,Manipur
159.6,20.6,85.4,8,2001,Manipur
28.2,19.6,70.5,9,2001,Manipur
1.9,18.7,76.2,10,2001,Manipur
1.5,16.6,77.2,11,2001,Manipur
2.2,13.7,82.8,12,2001,Manipur
4.8,11.9,75.9,1,2002,Manipur
6.6,16.2,77.8,2,2002,Manipur
2.2,23.3,71.1,3,2002,Manipur
6.9,26.5,73.8,4,2002,Manipur
5.6,28.5,72.9,5,2002,Manipur
82.3,24.5,75.3,6,2002,Manipur
69.9,21.8,75.8,7,2002,Manipur
59.8,21.6,81.4,8,2002,Manipur
62.6,21.4,74.0,9,2002,Manipur
2.8,19.2,73.4,10,2002,Manipur
5.0,16.8,72.9,11,2002,Manipur
4.7,13.8,77.2,12,2002,Manipur
4.4,14.0,76.9,1,2003,Manipur
8.1,15.7,82.4,2,2003,Manipur
3.9,22.3,72.3,3,2003,Manipur
1.3,26.9,72.5,4,2003,Manipur
6.4,27.3,76.6,5,2003,Manipur
42.8,23.0,74.9,6,2003,Manipur
41.9,21.9,79.7,7,2003,Manipur
60.8,20.6,82.3,8,2003,Manipur
40.2,20.4,76.1,9,2003,Manipur
2.0,19.6,78.6,10,2003,Manipur
5.6,14.4,81.0,11,2003,Manipur
12.9,13.1,78.8,12,2003,Manipur
15.0,13.0,85.2,1,2004,Manipur
10.1,16.1,77.3,2,2004,Manipur
12.0,21.7,77.6,3,2004,Manipur
2.9,28.0,70.8,4,2004,Manipur
1.1,27.5,72.0,5,2004,Manipur
75.5,23.5,81.4,6,2004,Manipur
153.0,22.4,80.7,7,2004,Manipur
18.1,22.0,75.7,8,2004,Manipur
62.5,21.1,83.5,9,2004,Manipur
4.2,20.3,74.4,10,2004,Manipur
12.6,17.5,81.2,11,2004,Manipur
3.1,14.4,75.8,12,2004,Manipur
7.0,12.9,79.9,1,2005,Manipur
5.1,15.9,77.8,2,2005,Manipur
8.7,22.9,71.8,3,2005,Manipur
2.1,26.3,74.5,4,2005,Manipur
4.7,26.1,72.3,5,2005,Manipur
16.8,23.4,74.1,6,2005,Manipur
95.5,21.2,85.6,7,2005,Manipur
106.0,20.9,83.4,8,2005,Manipur
78.3,20.0,83.6,9,2005,Manipur
2.5,19.6,71.7,10,2005,Manipur
1.8,16.3,80.9,11,2005,Manipur
3.1,14.6,76.1,12,2005,Manipur
6.4,14.0,82.2,1,2006,Manipur
2.2,16.7,80.4,2,2006,Manipur
4.0,22.4,75.8,3,2006,Manipur
0.5,27.4,72.2,4,2006,Manipur
0.4,29.4,71.3,5,2006,Manipur
17.6,23.8,73.9,6,2006,Manipur
13.6,21.0,76.1,7,2006,Manipur
44.1,21.1,77.1,8,2006,Manipur
44.2,21.3,76.9,9,2006,Manipur
0.6,19.2,71.2,10,2006,Manipur
1.3,17.2,79.1,11,2006,Manipur
1.0,14.7,81.9,12,2006,Manipur
7.0,12.6,82.5,1,2007,Manipur
2.8,16.3,78.2,2,2007,Manipur
6.1,22.0,77.0,3,2007,Manipur
5.7,25.1,72.4,4,2007,Manipur
12.4,25.7,75.1,5,2007,Manipur
22.5,23.3,75.5,6,2007,Manipur
7.2,20.3,77.4,7,2007,Manipur
74.3,20.5,81.7,8,2007,Manipur
29.0,19.5,82.3,9,2007,Manipur
15.8,18.3,77.3,10,2007,Manipur
5.7,14.6,81.2,11,2007,Manipur
3.2,14.2,79.0,12,2007,Manipur
8.5,13.6,86.7,1,2008,Manipur
5.1,16.4,73.5,2,2008,Manipur
4.2,22.9,76.6,3,2008,Manipur
1.4,26.2,76.6,4,2008,Manipur
14.9,27.2,68.2,5,2008,Manipur
41.8,23.6,74.1,6,2008,Manipur
144.7,20.4,79.1,7,2008,Manipur
34.1,19.7,82.3,8,2008,Manipur
57.8,20.1,77.5,9,2008,Manipur
2.5,19.4,74.6,10,2008,Manipur
2.4,14.3,76.0,11,2008,Manipur
3.3,14.0,75.6,12,2008,Manipur
14.2,13.9,77.1,1,2009,Manipur
7.4,15.9,78.0,2,2009,Manipur
1.5,23.4,69.8,3,2009,Manipur
7.2,28.4,78.1,4,2009,Manipur
3.4,29.1,74.3,5,2009,Manipur
234.4,25.6,82.5,6,2009,Manipur
41.7,21.4,78.6,7,2009,Manipur
28.3,23.0,75.7,8,2009,Manipur
46.3,19.8,79.2,9,2009,Manipur
7.0,19.1,78.5,10,2009,Manipur
3.4,17.6,78.7,11,2009,Manipur
2.3,14.2,82.7,12,2009,Manipur
4.3,13.8,78.7,1,2010,Manipur
3.2,15.7,78.0,2,2010,Manipur
2.6,19.5,75.1,3,2010,Manipur
8.0,26.1,74.9,4,2010,Manipur
8.5,26.6,73.7,5,2010,Manipur
8.2,23.9,72.6,6,2010,Manipur
47.7,20.5,78.7,7,2010,Manipur
17.5,19.7,74.8,8,2010,Manipur
40.2,20.7,76.2,9,2010,Manipur
7.1,18.9,71.8,10,2010,Manipur
2.0,13.9,77.0,11,2010,Manipur
2.1,12.1,82.3,12,2010,Manipur
13.4,12.8,83.1,1,2011,Manipur
1.1,15.0,79.7,2,2011,Manipur
5.1,22.7,75.2,3,2011,Manipur
6.5,25.9,69.0,4,2011,Manipur
9.4,27.0,72.9,5,2011,Manipur
17.2,24.5,73.3,6,2011,Manipur
23.9,22.1,76.7,7,2011,Manipur
52.3,20.5,72.1,8,2011,Manipur
31.6,20.0,79.9,9,2011,Manipur
4.1,18.5,72.4,10,2011,Manipur
3.9,15.7,73.8,11,2011,Manipur
0.6,12.7,80.3,12,2011,Manipur
2.5,12.9,83.8,1,2012,Manipur
2.6,13.5,81.6,2,2012,Manipur
4.3,21.5,70.7,3,2012,Manipur
2.8,25.6,78.6,4,2012,Manipur
6.7,26.6,77.6,5,2012,Manipur
69.5,22.3,76.3,6,2012,Manipur
134.3,21.8,81.5,7,2012,Manipur
182.8,18.8,86.2,8,2012,Manipur
17.4,18.1,79.5,9,2012,Manipur
4.6,16.4,78.4,10,2012,Manipur
11.0,15.8,80.0,11,2012,Manipur
8.8,13.0,78.2,12,2012,Manipur
5.5,13.7,79.8,1,2013,Manipur
5.9,17.3,74.1,2,2013,Manipur
2.9,21.9,75.8,3,2013,Manipur
3.6,26.6,73.0,4,2013,Manipur
1.8,28.4,73.2,5,2013,Manipur
31.6,24.9,73.5,6,2013,Manipur
256.8,22.8,82.7,7,2013,Manipur
26.5,22.5,72.0,8,2013,Manipur
22.9,22.7,74.9,9,2013,Manipur
6.7,19.5,74.9,10,2013,Manipur
7.6,16.4,78.0,11,2013,Manipur
8.5,13.7,79.7,12,2013,Manipur
0.4,11.9,82.1,1,2014,Manipur
6.6,15.1,80.0,2,2014,Manipur
4.7,21.0,73.8,3,2014,Manipur
3.2,24.6,72.0,4,2014,Manipur
4.3,25.3,72.1,5,2014,Manipur
17.9,23.6,76.2,6,2014,Manipur
27.6,21.1,77.8,7,2014,Manipur
37.9,18.5,83.2,8,2014,Manipur
30.6,19.0,82.1,9,2014,Manipur
11.7,17.0,75.7,10,2014,Manipur
3.1,16.5,73.3,11,2014,Manipur
11.0,12.3,82.2,12,2014,Manipur
1.9,12.1,85.1,1,2015,Manipur
4.8,17.2,84.8,2,2015,Manipur
3.6,23.1,76.7,3,2015,Manipur
7.8,26.8,71.6,4,2015,Manipur
1.2,28.1,78.3,5,2015,Manipur
21.8,25.7,75.1,6,2015,Manipur
58.9,21.8,74.0,7,2015,Manipur
8.4,21.2,72.9,8,2015,Manipur
94.3,19.9,79.0,9,2015,Manipur
1.0,18.1,77.5,10,2015,Manipur
7.1,16.2,80.7,11,2015,Manipur
3.3,12.7,80.6,12,2015,Manipur
5.8,14.3,76.2,1,2016,Manipur
7.6,16.8,81.3,2,2016,Manipur
2.2,22.6,77.2,3,2016,Manipur
3.1,27.0,71.1,4,2016,Manipur
0.7,26.4,71.2,5,2016,Manipur
112.9,24.3,83.5,6,2016,Manipur
2.7,21.4,76.5,7,2016,Manipur
54.8,21.4,72.5,8,2016,Manipur
27.9,19.9,76.3,9,2016,Manipur
12.5,20.0,73.0,10,2016,Manipur
1.4,16.7,76.5,11,2016,Manipur
3.5,13.8,83.0,12,2016,Manipur
7.8,12.5,83.1,1,2017,Manipur
3.8,15.4,78.4,2,2017,Manipur
4.9,21.5,82.2,3,2017,Manipur
1.4,26.8,73.4,4,2017,Manipur
3.6,26.6,73.7,5,2017,Manipur
60.6,22.3,76.3,6,2017,Manipur
88.0,19.7,73.7,7,2017,Manipur
218.1,19.7,82.6,8,2017,Manipur
37.9,19.4,74.9,9,2017,Manipur
3.6,16.7,81.0,10,2017,Manipur
8.4,15.5,82.1,11,2017,Manipur
8.7,12.8,78.9,12,2017,Manipur
1.1,14.7,78.5,1,2018,Manipur
1.9,17.2,77.7,2,2018,Manipur
4.3,22.3,72.4,3,2018,Manipur
5.4,27.9,65.0,4,2018,Manipur
9.4,27.8,71.2,5,2018,Manipur
8.6,24.7,73.1,6,2018,Manipur
11.5,21.1,74.8,7,2018,Manipur
28.5,22.1,76.7,8,2018,Manipur
53.2,21.9,76.1,9,2018,Manipur
1.7,19.2,69.8,10,2018,Manipur
4.0,16.3,78.6,11,2018,Manipur
4.6,14.8,81.8,12,2018,Manipur
5.7,13.8,82.8,1,2019,Manipur
6.2,16.2,75.3,2,2019,Manipur
17.1,23.4,68.5,3,2019,Manipur
2.7,27.0,76.7,4,2019,Manipur
1.9,29.0,69.1,5,2019,Manipur
177.1,25.1,78.9,6,2019,Manipur
90.3,21.5,79.6,7,2019,Manipur
71.3,22.1,75.9,8,2019,Manipur
63.9,21.1,79.8,9,2019,Manipur
5.8,18.7,74.9,10,2019,Manipur
2.2,15.5,75.1,11,2019,Manipur
1.7,14.8,73.5,12,2019,Manipur
13.9,14.0,78.0,1,2020,Manipur
2.7,17.3,77.6,2,2020,Manipur
0.3,22.5,74.0,3,2020,Manipur
20.2,27.3,76.2,4,2020,Manipur
12.8,28.3,73.1,5,2020,Manipur
70.7,24.6,77.9,6,2020,Manipur
47.1,20.0,79.8,7,2020,Manipur
80.2,21.2,76.3,8,2020,Manipur
80.4,21.6,81.1,9,2020,Manipur
3.5,20.2,76.4,10,2020,Manipur
1.7,15.6,78.2,11,2020,Manipur
15.0,14.3,79.4,12,2020,Manipur
7.5,13.5,88.2,1,1997,Meghalaya
6.7,14.8,85.7,2,1997,Meghalaya
5.0,23.7,85.1,3,1997,Meghalaya
2.7,26.0,81.5,4,1997,Meghalaya
6.6,24.5,83.7,5,1997,Meghalaya
206.2,22.8,91.8,6,1997,Meghalaya
177.8,21.1,88.3,7,1997,Meghalaya
139.3,21.3,87.4,8,1997,Meghalaya
149.3,18.9,93.2,9,1997,Meghalaya
16.8,18.5,84.1,10,1997,Meghalaya
2.1,15.2,86.7,11,1997,Meghalaya
5.6,13.6,86.0,12,1997,Meghalaya
1.7,13.3,86.1,1,1998,Meghalaya
6.1,16.6,88.5,2,1998,Meghalaya
16.9,21.5,82.0,3,1998,Meghalaya
6.1,27.0,81.3,4,1998,Meghalaya
2.2,27.2,83.4,5,1998,Meghalaya
63.6,21.2,85.3,6,1998,Meghalaya
271.4,21.5,93.0,7,1998,Meghalaya
214.0,20.7,92.8,8,1998,Meghalaya
42.0,20.3,84.8,9,1998,Meghalaya
5.0,18.6,86.7,10,1998,Meghalaya
2.7,17.9,85.9,11,1998,Meghalaya
17.8,14.6,89.1,12,1998,Meghalaya
7.2,15.7,85.2,1,1999,Meghalaya
6.2,16.4,85.2,2,1999,Meghalaya
6.1,21.4,86.3,3,1999,Meghalaya
8.1,25.6,84.0,4,1999,Meghalaya
13.8,27.4,88.6,5,1999,Meghalaya
81.8,25.0,90.5,6,1999,Meghalaya
116.6,21.0,90.3,7,1999,Meghalaya
266.9,21.0,92.8,8,1999,Meghalaya
47.5,20.9,83.8,9,1999,Meghalaya
15.2,18.2,83.0,10,1999,Meghalaya
3.3,18.1,84.8,11,1999,Meghalaya
7.0,14.4,89.8,12,1999,Meghalaya
11.0,15.3,87.2,1,2000,Meghalaya
6.3,16.0,84.2,2,2000,Meghalaya
3.6,22.2,79.8,3,2000,Meghalaya
2.6,26.1,82.8,4,2000,Meghalaya
9.8,27.4,82.7,5,2000,Meghalaya
69.6,24.1,86.0,6,2000,Meghalaya
222.1,21.6,93.4,7,2000,Meghalaya
160.8,21.4,90.3,8,2000,Meghalaya
63.9,20.9,86.7,9,2000,Meghalaya
2.9,20.7,81.3,10,2000,Meghalaya
7.7,16.7,90.4,11,2000,Meghalaya
4.4,14.4,86.3,12,2000,Meghalaya
6.5,14.2,87.0,1,2001,Meghalaya
2.5,16.0,89.7,2,2001,Meghalaya
3.6,22.0,89.7,3,2001,Meghalaya
0.5,25.3,84.8,4,2001,Meghalaya
2.2,25.3,81.8,5,2001,Meghalaya
68.3,24.8,84.5,6,2001,Meghalaya
148.2,19.5,84.9,7,2001,Meghalaya
13.0,20.6,81.9,8,2001,Meghalaya
67.4,19.8,86.0,9,2001,Meghalaya
3.2,18.7,86.8,10,2001,Meghalaya
9.4,18.1,86.2,11,2001,Meghalaya
3.1,14.9,90.3,12,2001,Meghalaya
8.4,14.3,93.4,1,2002,Meghalaya
6.3,18.4,89.9,2,2002,Meghalaya
1.0,22.3,87.5,3,2002,Meghalaya
3.8,25.0,83.3,4,2002,Meghalaya
1.2,25.7,82.0,5,2002,Meghalaya
17.6,23.3,84.6,6,2002,Meghalaya
176.9,20.6,92.4,7,2002,Meghalaya
119.6,20.1,87.5,8,2002,Meghalaya
55.9,20.1,85.3,9,2002,Meghalaya
2.8,19.1,85.2,10,2002,Meghalaya
3.9,17.2,85.0,11,2002,Meghalaya
2.3,13.4,82.1,12,2002,Meghalaya
8.3,13.6,88.8,1,2003,Meghalaya
9.2,17.4,91.1,2,2003,Meghalaya
5.6,22.1,76.7,3,2003,Meghalaya
6.1,25.4,80.4,4,2003,Meghalaya
11.3,26.0,83.3,5,2003,Meghalaya
52.9,23.7,86.4,6,2003,Meghalaya
152.4,22.1,90.6,7,2003,Meghalaya
213.5,19.1,89.4,8,2003,Meghalaya
54.8,20.5,85.9,9,2003,Meghalaya
5.5,19.5,85.1,10,2003,Meghalaya
2.8,15.9,86.1,11,2003,Meghalaya
7.4,16.9,85.0,12,2003,Meghalaya
11.4,14.1,82.4,1,2004,Meghalaya
7.1,16.8,89.8,2,2004,Meghalaya
10.3,20.5,82.1,3,2004,Meghalaya
9.8,25.9,83.4,4,2004,Meghalaya
1.3,26.8,78.2,5,2004,Meghalaya
206.5,24.5,92.9,6,2004,Meghalaya
182.8,23.2,93.0,7,2004,Meghalaya
47.5,19.8,87.9,8,2004,Meghalaya
147.6,19.1,95.0,9,2004,Meghalaya
16.7,19.9,83.0,10,2004,Meghalaya
5.2,17.1,90.3,11,2004,Meghalaya
7.7,15.0,86.6,12,2004,Meghalaya
3.4,14.3,92.5,1,2005,Meghalaya
5.8,17.9,85.4,2,2005,Meghalaya
7.3,20.6,85.3,3,2005,Meghalaya
2.9,27.0,86.2,4,2005,Meghalaya
3.8,25.6,82.1,5,2005,Meghalaya
213.3,23.1,94.0,6,2005,Meghalaya
43.9,21.2,81.6,7,2005,Meghalaya
172.6,19.8,88.7,8,2005,Meghalaya
288.7,20.8,97.1,9,2005,Meghalaya
5.2,18.6,84.8,10,2005,Meghalaya
8.2,17.5,87.1,11,2005,Meghalaya
6.8,14.2,90.3,12,2005,Meghalaya
3.7,12.7,89.7,1,2006,Meghalaya
6.5,16.8,90.4,2,2006,Meghalaya
0.9,20.7,87.6,3,2006,Meghalaya
6.5,23.4,82.0,4,2006,Meghalaya
4.2,24.4,95.0,5,2006,Meghalaya
23.4,22.6,86.8,6,2006,Meghalaya
16.5,19.2,85.7,7,2006,Meghalaya
113.5,19.0,96.5,8,2006,Meghalaya
181.3,18.6,90.7,9,2006,Meghalaya
1.3,17.4,85.1,10,2006,Meghalaya
1.5,15.7,86.8,11,2006,Meghalaya
3.3,14.0,87.4,12,2006,Meghalaya
5.5,13.9,87.7,1,2007,Meghalaya
18.5,16.4,88.8,2,2007,Meghalaya
12.3,21.9,85.7,3,2007,Meghalaya
8.4,25.9,80.2,4,2007,Meghalaya
2.1,25.2,79.5,5,2007,Meghalaya
75.9,23.0,84.9,6,2007,Meghalaya
330.7,21.1,95.2,7,2007,Meghalaya
93.7,21.8,85.0,8,2007,Meghalaya
119.5,20.3,89.4,9,2007,Meghalaya
4.7,19.3,83.6,10,2007,Meghalaya
3.3,18.3,83.3,11,2007,Meghalaya
2.7,14.6,82.3,12,2007,Meghalaya
11.2,14.2,86.5,1,2008,Meghalaya
14.6,15.1,87.2,2,2008,Meghalaya
2.7,22.7,79.9,3,2008,Meghalaya
13.9,25.9,79.8,4,2008,Meghalaya
4.8,25.3,82.9,5,2008,Meghalaya
340.7,23.8,95.2,6,2008,Meghalaya
269.9,20.5,93.9,7,2008,Meghalaya
53.0,23.0,86.1,8,2008,Meghalaya
77.9,19.1,87.6,9,2008,Meghalaya
6.1,18.0,84.7,10,2008,Meghalaya
17.9,17.0,87.4,11,2008,Meghalaya
4.6,15.3,86.6,12,2008,Meghalaya
1.1,15.2,88.9,1,2009,Meghalaya
2.3,16.5,80.9,2,2009,Meghalaya
5.8,23.5,81.6,3,2009,Meghalaya
2.9,25.8,82.2,4,2009,Meghalaya
0.7,26.6,80.1,5,2009,Meghalaya
177.8,26.2,88.4,6,2009,Meghalaya
31.3,20.4,87.5,7,2009,Meghalaya
62.8,21.7,79.2,8,2009,Meghalaya
60.1,19.6,81.7,9,2009,Meghalaya
4.9,21.0,82.1,10,2009,Meghalaya
0.9,17.6,82.9,11,2009,Meghalaya
1.2,14.9,90.9,12,2009,Meghalaya
5.8,14.4,90.4,1,2010,Meghalaya
6.5,15.9,77.7,2,2010,Meghalaya
4.0,22.0,85.3,3,2010,Meghalaya
3.5,24.3,80.8,4,2010,Meghalaya
3.4,27.0,79.4,5,2010,Meghalaya
145.9,23.6,85.7,6,2010,Meghalaya
220.2,20.0,95.2,7,2010,Meghalaya
218.1,18.2,94.6,8,2010,Meghalaya
154.5,19.7,86.7,9,2010,Meghalaya
6.5,20.6,78.4,10,2010,Meghalaya
10.3,16.2,83.3,11,2010,Meghalaya
4.2,14.7,86.9,12,2010,Meghalaya
2.9,15.5,87.1,1,2011,Meghalaya
9.7,17.8,83.0,2,2011,Meghalaya
4.8,21.4,80.7,3,2011,Meghalaya
4.2,25.7,81.2,4,2011,Meghalaya
10.8,24.9,87.3,5,2011,Meghalaya
156.2,22.3,95.9,6,2011,Meghalaya
393.9,21.0,95.9,7,2011,Meghalaya
58.3,19.9,87.8,8,2011,Meghalaya
45.8,19.1,83.8,9,2011,Meghalaya
7.3,18.8,88.1,10,2011,Meghalaya
17.0,15.8,90.4,11,2011,Meghalaya
8.0,14.2,85.8,12,2011,Meghalaya
5.8,14.5,87.9,1,2012,Meghalaya
15.2,16.8,85.5,2,2012,Meghalaya
2.6,23.1,81.5,3,2012,Meghalaya
6.4,25.4,79.5,4,2012,Meghalaya
3.2,25.8,84.0,5,2012,Meghalaya
60.7,23.6,88.6,6,2012,Meghalaya
109.4,19.2,86.1,7,2012,Meghalaya
354.8,20.9,98.0,8,2012,Meghalaya
180.4,19.4,95.4,9,2012,Meghalaya
6.3,19.4,88.2,10,2012,Meghalaya
4.1,16.1,90.5,11,2012,Meghalaya
5.5,13.4,85.6,12,2012,Meghalaya
13.7,13.5,95.9,1,2013,Meghalaya
11.9,16.9,88.1,2,2013,Meghalaya
3.9,21.2,85.6,3,2013,Meghalaya
3.6,26.4,80.1,4,2013,Meghalaya
7.3,26.9,76.5,5,2013,Meghalaya
182.4,23.2,91.2,6,2013,Meghalaya
26.9,22.3,87.8,7,2013,Meghalaya
155.4,21.7,88.0,8,2013,Meghalaya
259.5,20.5,98.0,9,2013,Meghalaya
11.7,18.9,81.5,10,2013,Meghalaya
5.7,16.4,86.2,11,2013,Meghalaya
13.0,14.7,84.8,12,2013,Meghalaya
6.1,15.2,89.8,1,2014,Meghalaya
1.1,17.1,85.7,2,2014,Meghalaya
10.7,21.7,85.5,3,2014,Meghalaya
6.3,26.0,80.1,4,2014,Meghalaya
4.3,25.6,85.1,5,2014,Meghalaya
186.3,23.3,90.3,6,2014,Meghalaya
529.6,21.6,98.0,7,2014,Meghalaya
91.9,22.8,86.4,8,2014,Meghalaya
57.4,21.4,89.9,9,2014,Meghalaya
22.2,19.9,84.4,10,2014,Meghalaya
5.6,16.8,86.5,11,2014,Meghalaya
3.8,15.1,87.9,12,2014,Meghalaya
5.1,12.9,90.0,1,2015,Meghalaya
4.1,16.6,90.7,2,2015,Meghalaya
7.4,21.7,83.4,3,2015,Meghalaya
19.1,23.2,84.9,4,2015,Meghalaya
1.5,24.3,82.1,5,2015,Meghalaya
106.3,23.9,79.4,6,2015,Meghalaya
42.2,21.7,87.1,7,2015,Meghalaya
10.9,21.1,85.4,8,2015,Meghalaya
97.4,20.9,90.5,9,2015,Meghalaya
2.5,17.8,84.9,10,2015,Meghalaya
6.9,16.3,85.6,11,2015,Meghalaya
5.5,14.6,91.2,12,2015,Meghalaya
4.7,14.0,89.7,1,2016,Meghalaya
5.3,17.1,86.7,2,2016,Meghalaya
4.3,20.3,88.4,3,2016,Meghalaya
1.0,24.7,78.6,4,2016,Meghalaya
5.4,27.4,81.6,5,2016,Meghalaya
106.1,23.0,89.5,6,2016,Meghalaya
47.1,21.3,88.7,7,2016,Meghalaya
80.9,20.9,86.1,8,2016,Meghalaya
70.1,19.9,84.6,9,2016,Meghalaya
6.5,18.3,87.6,10,2016,Meghalaya
4.1,16.4,82.1,11,2016,Meghalaya
1.4,14.3,84.8,12,2016,Meghalaya
9.2,14.9,86.6,1,2017,Meghalaya
2.1,18.4,81.4,2,2017,Meghalaya
10.9,23.2,85.6,3,2017,Meghalaya
5.2,27.2,87.3,4,2017,Meghalaya
9.9,27.6,84.6,5,2017,Meghalaya
72.3,24.0,88.7,6,2017,Meghalaya
148.7,23.3,85.4,7,2017,Meghalaya
185.2,20.8,97.7,8,2017,Meghalaya
44.3,20.4,89.0,9,2017,Meghalaya
5.4,19.4,85.0,10,2017,Meghalaya
8.1,17.9,84.4,11,2017,Meghalaya
8.2,15.1,84.9,12,2017,Meghalaya
2.6,15.8,84.1,1,2018,Meghalaya
6.7,16.0,86.9,2,2018,Meghalaya
5.4,22.4,82.9,3,2018,Meghalaya
3.4,25.5,83.5,4,2018,Meghalaya
0.6,27.7,82.9,5,2018,Meghalaya
98.9,23.1,89.3,6,2018,Meghalaya
128.8,21.0,90.0,7,2018,Meghalaya
26.6,20.4,83.5,8,2018,Meghalaya
61.5,19.9,82.9,9,2018,Meghalaya
3.6,19.7,88.2,10,2018,Meghalaya
6.0,17.6,88.1,11,2018,Meghalaya
6.3,14.8,85.2,12,2018,Meghalaya
7.7,14.7,87.0,1,2019,Meghalaya
3.1,17.2,90.8,2,2019,Meghalaya
5.6,25.1,84.8,3,2019,Meghalaya
5.8,26.0,83.8,4,2019,Meghalaya
6.2,27.2,78.9,5,2019,Meghalaya
131.6,23.6,91.1,6,2019,Meghalaya
143.0,21.7,90.7,7,2019,Meghalaya
40.0,22.8,87.9,8,2019,Meghalaya
34.4,21.8,86.4,9,2019,Meghalaya
1.4,18.0,89.1,10,2019,Meghalaya
2.5,17.6,86.8,11,2019,Meghalaya
6.5,16.2,87.6,12,2019,Meghalaya
21.4,14.1,87.3,1,2020,Meghalaya
0.7,16.0,83.9,2,2020,Meghalaya
8.9,23.5,83.2,3,2020,Meghalaya
2.6,25.3,81.9,4,2020,Meghalaya
1.4,25.8,77.2,5,2020,Meghalaya
48.6,21.5,82.1,6,2020,Meghalaya
268.2,21.4,93.8,7,2020,Meghalaya
123.9,22.7,83.4,8,2020,Meghalaya
89.7,19.2,87.7,9,2020,Meghalaya
6.9,18.6,81.6,10,2020,Meghalaya
